# file...... 1Meter_645_B_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-10 06:30:00 PST,+17986.8+0.0851883d,+15530.5+0.0746099d,+13437.8+0.0644996d,+17665.4+0.0849425d,+15168.1+0.0728581d,+17705.7+0.0851377d,+19439.2+0.0935418d,+18552.1+0.0892397d,+18310.3+0.0880672d,+440.039+0.0020481d,+520.055+0.00242059d,+920.172+0.00428363d,+160.005+0.000744635d,+360.026+0.00167563d,+360.026+0.00167563d,+320.021+0.00148942d,+480.047+0.00223434d
2021-01-10 06:45:00 PST,+16979.7+0.0807333d,+17544.9+0.0849443d,+16255.7+0.0786595d,+16900.2+0.0818006d,+16779.4+0.0812115d,+18230.1+0.0882874d,+21578.4+0.104652d,+21699.5+0.105244d,+21618.8+0.104849d,+480.047+0.00224383d,+1200.29+0.00561205d,+1840.69+0.00860851d,+280.016+0.00130874d,+760.118+0.00355334d,+280.016+0.00130874d,+320.021+0.00149574d,+1000.2+0.00467613d
2021-01-10 07:00:00 PST,+16859.2+0.080546d,+18996.5+0.0924829d,+19480.5+0.0948586d,+16900.5+0.0822051d,+16135.2+0.0784567d,+18391.7+0.0895153d,+20852.3+0.101598d,+21659.6+0.105568d,+21013.7+0.102392d,+280.016+0.00131382d,+840.144+0.00394283d,+1040.22+0.0048822d,+440.04+0.00206478d,+240.012+0.00112611d,+240.012+0.00112611d,+480.047+0.00225255d,+960.188+0.00450642d
2021-01-10 07:15:00 PST,+19277.8+0.0925867d,+17061.9+0.0833006d,+20045.6+0.0979927d,+18996.8+0.0928242d,+15974.3+0.0779541d,+20570.1+0.10058d,+20771.9+0.101575d,+21619.6+0.105759d,+19480.8+0.0952088d,+200.008+0.000941544d,+760.118+0.00357909d,+600.074+0.00282532d,+880.159+0.00414452d,+360.027+0.00169494d,+120.003+0.000564899d,+840.145+0.00395604d,+920.174+0.00433301d
2021-01-10 07:30:00 PST,+16818.9+0.0804436d,+17222.9+0.0838041d,+18794.9+0.0915148d,+16497.7+0.0802505d,+18311.1+0.0891406d,+19198.2+0.0934944d,+16981.1+0.0826192d,+21336.7+0.104004d,+16578.2+0.0806452d,+200.008+0.000940238d,+640.084+0.00300957d,+480.047+0.00225696d,+720.106+0.00338594d,+600.074+0.00282141d,+280.016+0.0013164d,+680.095+0.00319775d,+1120.26+0.00526831d
2021-01-10 07:45:00 PST,+17342.5+0.0827771d,+17262.9+0.0836952d,+16497.5+0.0799579d,+16255.8+0.0787785d,+15973.9+0.077403d,+16296.1+0.0789751d,+16698.9+0.0809411d,+18069+0.087633d,+17182.4+0.0833016d,+240.012+0.00112693d,+840.144+0.00394569d,+640.084+0.00300587d,+1200.29+0.00563795d,+440.04+0.00206629d,+240.012+0.00112693d,+760.118+0.00356974d,+1280.34+0.00601411d
2021-01-10 08:00:00 PST,+17624.8+0.0844004d,+17061.7+0.0830336d,+16296.3+0.0792826d,+16376.8+0.0796773d,+16094.9+0.0782962d,+16417.1+0.0798746d,+16820+0.0818487d,+16779.7+0.0816512d,+21821.2+0.106412d,+360.027+0.00169618d,+720.106+0.00339312d,+560.064+0.00263883d,+480.047+0.00226175d,+520.056+0.00245029d,+200.008+0.000942232d,+3121.68+0.0123192d,+1200.3+0.00565687d
2021-01-10 08:15:00 PST,+17262.2+0.0826453d,+17021.4+0.0827698d,+16497.6+0.0802052d,+16336.5+0.0794164d,+16135.1+0.0784307d,+17827.4+0.0867188d,+16537.9+0.0804024d,+16497.6+0.0802052d,+20731.2+0.100969d,+560.064+0.00263857d,+680.095+0.00320422d,+320.021+0.00150753d,+960.189+0.00452439d,+560.064+0.00263857d,+200.008+0.000942138d,+6126.44+0.0241233d,+1280.34+0.0060337d
2021-01-10 08:30:00 PST,+16779+0.0807776d,+16739.5+0.0816151d,+17424.5+0.0849797d,+16497.8+0.0804283d,+16215.8+0.0790441d,+16578.4+0.0808238d,+16618.7+0.0810216d,+18472.5+0.0901313d,+18069.4+0.0881491d,+1040.22+0.00491403d,+960.19+0.00453581d,+720.107+0.00340135d,+440.04+0.00207824d,+1040.22+0.00491403d,+840.145+0.00396854d,+2601.09+0.00964224d,+1160.28+0.00548144d
2021-01-10 08:45:00 PST,+16658.3+0.0802774d,+16377+0.0799383d,+17827.6+0.0870729d,+20570.2+0.100586d,+15893.7+0.0775631d,+15974.3+0.0779589d,+16538.2+0.0807304d,+16296.5+0.0795424d,+17867.9+0.0872712d,+1080.24+0.00510772d,+640.084+0.00302597d,+480.047+0.00226925d,+600.074+0.00283678d,+2000.42+0.00479925d,+1160.28+0.00548634d,+600.074+0.00283678d,+1120.26+0.00529702d
2021-01-10 09:00:00 PST,+16577.6+0.0797833d,+17827.6+0.0870386d,+16779.9+0.0818866d,+19279.1+0.0941837d,+16054.8+0.0783239d,+15772.9+0.0769393d,+17585.8+0.0858491d,+21351.1+0.0764273d,+16296.5+0.0795111d,+1040.22+0.00491818d,+960.19+0.00453964d,+1040.22+0.00491818d,+960.19+0.00453964d,+5524.26+0.0177065d,+1320.36+0.00624339d,+1080.24+0.00510747d,+1360.38+0.00643274d
2021-01-10 09:15:00 PST,+16537.3+0.0795326d,+18553.2+0.0905761d,+16981.3+0.0828463d,+16095+0.0784929d,+16296.4+0.0794819d,+15813.1+0.0771087d,+18512.9+0.0903777d,+22185.6+0.0678961d,+18271+0.0891876d,+1120.26+0.00528967d,+1200.3+0.00566778d,+1240.32+0.00585685d,+1040.22+0.00491159d,+1320.24+0.00415077d,+1320.36+0.00623502d,+1440.43+0.00680234d,+1200.3+0.00566778d
2021-01-10 09:30:00 PST,+16617.9+0.08002d,+18553.3+0.0906652d,+17061.9+0.0833242d,+18472.7+0.0902681d,+16175.6+0.0789659d,+15652.1+0.076393d,+19077.5+0.0932479d,+20071+0.0811582d,+17102.2+0.0835224d,+1080.24+0.00510527d,+1080.24+0.00510527d,+1200.3+0.00567295d,+1040.22+0.00491607d,+1120.26+0.00529449d,+1320.36+0.00624071d,+1200.3+0.00567295d,+1080.24+0.00510527d
2021-01-10 09:45:00 PST,+16456.6+0.0789667d,+15933.6+0.0772543d,+17142.1+0.0831563d,+16296.1+0.079024d,+16215.5+0.0786307d,+15732.3+0.0762716d,+16497.5+0.0800075d,+19939.4+0.0684182d,+4524.3+0.0218306d,+800.131+0.00377101d,+1120.26+0.00528045d,+1160.28+0.00546917d,+1120.26+0.00528045d,+1280.34+0.00603539d,+1080.24+0.00509174d,+1200.3+0.0056579d,+1040.22+0.00490303d
2021-01-10 10:00:00 PST,+19197.2+0.0923111d,+12231.5+0.0591542d,+17545+0.0850427d,+16618.3+0.0805191d,+15973.8+0.0773755d,+15692+0.076001d,+18109.3+0.0877988d,+16376.1+0.0785659d,+2761.6+0.0133025d,+920.174+0.004339d,+1160.28+0.00547172d,+1120.26+0.00528291d,+1120.26+0.00528291d,+1320.36+0.00622705d,+1160.28+0.00547172d,+1200.3+0.00566054d,+1040.22+0.00490532d
2021-01-10 10:15:00 PST,+20787.1+0.0993114d,+6087.74+0.0291933d,+18068.6+0.087084d,+18108.9+0.0872798d,+16054.1+0.0773092d,+15651.4+0.0753572d,+16618+0.0800436d,+16215.2+0.0780903d,+640.085+0.00306251d,+880.158+0.004132d,+880.158+0.004132d,+800.131+0.00375618d,+1039.23+0.00487909d,+1000.2+0.0046958d,+1160.28+0.00544767d,+1120.26+0.00525969d,+1160.28+0.00544767d
2021-01-10 10:30:00 PST,+16617.2+0.0789424d,+5606.55+0.0268295d,+16617.8+0.0798907d,+16456.7+0.0791108d,+16174.8+0.0777462d,+17302.7+0.0832073d,+16537.3+0.0795007d,+18264.1+0.0805044d,+600.075+0.0028656d,+920.173+0.00431191d,+1080.24+0.00506231d,+760.118+0.00356167d,+1000.2+0.00468709d,+1040.22+0.0048747d,+880.158+0.00412434d,+1160.27+0.00543756d,+1320.36+0.00618818d
2021-01-10 10:45:00 PST,+16496+0.0779512d,+1160.28+0.00550473d,+6248.08+0.0297054d,+16496.6+0.0787658d,+16053.6+0.0766364d,+15610.7+0.0745081d,+16416.1+0.0783785d,+16214.7+0.0774106d,+600.074+0.00284629d,+880.158+0.00411132d,+880.158+0.00411132d,+800.13+0.00373738d,+1000.2+0.00467229d,+840.144+0.00392434d,+840.144+0.00392434d,+960.188+0.00448529d,+1240.31+0.00579449d
2021-01-10 11:00:00 PST,+16294.7+0.0770363d,+4404.02+0.020977d,+2040.86+0.00971141d,+16859.3+0.0807219d,+17745.7+0.0849977d,+15691.3+0.075093d,+15892.7+0.0760629d,+20539.9+0.0668879d,+600.075+0.00285374d,+800.13+0.00374302d,+760.118+0.00355578d,+840.144+0.00393027d,+760.118+0.00355578d,+600.073+0.00280692d,+1080.24+0.00505395d,+800.13+0.00374302d,+1240.31+0.00580325d
2021-01-10 11:15:00 PST,+18026.9+0.0852307d,+1880.73+0.00894704d,+2040.86+0.00970946d,+16214.8+0.0775996d,+15932.9+0.0762415d,+15691.3+0.0750778d,+17342.7+0.0830367d,+18096.3+0.0714479d,+3322.29+0.0158143d,+720.106+0.00337041d,+640.084+0.00299577d,+880.158+0.00411979d,+1000.2+0.00468193d,+600.073+0.00280847d,+1680.58+0.00786891d,+920.173+0.00430716d,+1080.24+0.00505673d
2021-01-10 11:30:00 PST,+16334.7+0.0768271d,+7571.81+0.0358066d,+2040.86+0.00962911d,+4604.36+0.0217471d,+15972.7+0.0757974d,+5285.75+0.0249724d,+15851.9+0.0752204d,+16496.3+0.0782988d,+1760.64+0.00830603d,+640.083+0.00298367d,+600.073+0.00279712d,+1120.25+0.00522294d,+920.172+0.00428975d,+640.083+0.00298367d,+1720.6+0.00802388d,+1200.29+0.00559628d,+1400.4+0.00652979d
2021-01-10 11:45:00 PST,+7290.82+0.034067d,+3242.15+0.0152485d,+2641.43+0.0124201d,+3162.05+0.0148713d,+17100.3+0.0808868d,+10583+0.0499246d,+15892+0.075134d,+8093.45+0.0381411d,+1000.2+0.00469985d,+1000.2+0.00465416d,+640.083+0.00297801d,+720.105+0.00335043d,+880.157+0.00409536d,+960.187+0.00446789d,+880.157+0.00409536d,+3282.19+0.0152869d,+1200.29+0.00558567d
2021-01-10 12:00:00 PST,+7451.31+0.0348591d,+2281.07+0.0107502d,+4884.9+0.0230462d,+5806.93+0.0274066d,+18833.3+0.0893668d,+15851.9+0.0751264d,+15932.4+0.0755105d,+4804.74+0.0226673d,+2761.57+0.0130173d,+1600.52+0.00745095d,+640.083+0.00297864d,+600.073+0.00279241d,+880.157+0.00409623d,+680.094+0.00316488d,+920.172+0.00428252d,+1200.29+0.00558685d,+840.143+0.00390994d
2021-01-10 12:15:00 PST,+640.083+0.00298357d,+2961.8+0.0139605d,+4604.36+0.0217173d,+4724.59+0.0222855d,+18752.7+0.0889697d,+15731.1+0.0745405d,+15892.1+0.0753087d,+4965.07+0.0234221d,+560.064+0.00263726d,+1040.22+0.00484338d,+600.073+0.00279351d,+600.073+0.00279351d,+840.143+0.00391148d,+800.13+0.00372513d,+960.187+0.00447059d,+1440.42+0.00670785d,+880.157+0.00409784d
2021-01-10 12:30:00 PST,+1800.66+0.00840935d,+2921.75+0.0137347d,+4484.12+0.0210928d,+5646.54+0.0265733d,+14563.6+0.0687906d,+8374.39+0.0394551d,+15892+0.0751062d,+4804.73+0.0226038d,+360.027+0.00169066d,+1240.31+0.00577294d,+480.047+0.00223365d,+640.083+0.00297849d,+680.094+0.00316473d,+1360.38+0.00633207d,+1240.31+0.00577294d,+1160.27+0.00540023d,+800.13+0.00372348d
2021-01-10 12:45:00 PST,+4764.63+0.0223021d,+1240.31+0.00579556d,+400.033+0.00186858d,+5606.41+0.0262435d,+7812.46+0.036603d,+1640.55+0.00766697d,+15891.7+0.0747033d,+680.094+0.00317712d,+320.021+0.00149479d,+1480.44+0.00688541d,+520.055+0.00241779d,+600.073+0.00278989d,+840.143+0.00390642d,+1560.49+0.00725795d,+800.13+0.00372031d,+1480.44+0.00688541d,+640.083+0.00297596d
2021-01-10 13:00:00 PST,+3963.18+0.018449d,+1120.25+0.00520818d,+1600.52+0.00744243d,+2481.25+0.011542d,+2241.02+0.0104235d,+1360.37+0.00632515d,+15931.7+0.0745164d,+400.032+0.00185925d,+320.021+0.00148733d,+920.171+0.00426213d,+560.063+0.00259377d,+600.073+0.00277911d,+800.129+0.00370593d,+760.117+0.00352055d,+720.105+0.00333517d,+720.105+0.00333517d,+680.093+0.00314981d
2021-01-10 13:15:00 PST,+560.064+0.00260996d,+1000.2+0.00466276d,+4083.39+0.0190599d,+1640.55+0.00764991d,+600.073+0.00279698d,+4283.73+0.0199966d,+15730.6+0.0737754d,+2961.06+0.00819976d,+1480.45+0.00690291d,+960.186+0.00445454d,+560.063+0.00259785d,+600.073+0.00278348d,+680.093+0.00315477d,+680.093+0.00315477d,+800.129+0.00371176d,+640.083+0.00296912d,+680.093+0.00315477d
2021-01-10 13:30:00 PST,+560.064+0.00260893d,+1080.24+0.00502928d,+4965.01+0.0231522d,+840.143+0.00391109d,+760.117+0.00353844d,+720.105+0.00335212d,+10743.5+0.0502159d,+3762.06+0.0125828d,+1800.66+0.00838582d,+760.117+0.00352632d,+1280.33+0.00594094d,+600.073+0.00278367d,+640.083+0.00296932d,+640.083+0.00296932d,+840.143+0.0038977d,+560.063+0.00259803d,+720.105+0.00334064d
2021-01-10 13:45:00 PST,+520.055+0.0024307d,+1280.26+0.00466979d,+6127.65+0.0286644d,+840.144+0.00392163d,+1440.42+0.00672526d,+2160.95+0.0100923d,+4884.86+0.0228392d,+5244.4+0.0192682d,+4363.88+0.020399d,+560.064+0.00260385d,+560.064+0.00260385d,+1080.24+0.00502329d,+640.083+0.00297597d,+600.073+0.0027899d,+720.105+0.00334813d,+360.026+0.0016737d,+760.117+0.00353422d
2021-01-10 14:00:00 PST,+2200.98+0.0102605d,+6925.36+0.0177785d,+6648.98+0.0309972d,+4243.65+0.0197644d,+1600.52+0.00744626d,+720.105+0.00334902d,+1120.25+0.00521086d,+1840.38+0.00479968d,+640.083+0.00297676d,+600.073+0.00278195d,+1040.22+0.00482334d,+1600.52+0.00742305d,+840.143+0.0038953d,+520.055+0.00241091d,+600.073+0.00278195d,+800.129+0.00370972d,+760.117+0.00352415d
2021-01-10 14:15:00 PST,+560.064+0.00260409d,+5243.48+0.0152186d,+7290.79+0.0339833d,+5446.02+0.0253655d,+1480.44+0.00688427d,+880.157+0.00409186d,+1360.37+0.00632563d,+640.083+0.00297546d,+6769.3+0.0315459d,+640.083+0.00296231d,+440.039+0.00203634d,+720.105+0.00333276d,+720.105+0.00333276d,+560.063+0.0025919d,+600.073+0.0027771d,+720.105+0.00333276d,+600.073+0.0027771d
2021-01-10 14:30:00 PST,+560.063+0.00259879d,+4922.98+0.0138931d,+5686.55+0.0264263d,+2040.84+0.00947013d,+1600.52+0.00742557d,+1000.2+0.00463929d,+1640.54+0.00761139d,+720.105+0.00333972d,+3923.11+0.0182183d,+1240.31+0.00573767d,+880.156+0.00407101d,+1120.25+0.00518204d,+680.093+0.0031454d,+480.046+0.00222002d,+640.083+0.00296031d,+640.083+0.00296031d,+760.116+0.00351562d
2021-01-10 14:45:00 PST,+600.073+0.00279218d,+2680.73+0.0062754d,+6368.24+0.0296944d,+9498.35+0.0443463d,+1040.22+0.00483995d,+960.187+0.00446743d,+600.073+0.00279153d,+2120.91+0.00987253d,+3522.52+0.0164061d,+1200.29+0.00556479d,+1040.22+0.00482235d,+960.186+0.00445118d,+560.063+0.00259589d,+1120.25+0.00519355d,+680.093+0.00315239d,+600.073+0.00278138d,+840.143+0.0038945d
2021-01-10 15:00:00 PST,+600.073+0.00278571d,+2521.25+0.0114032d,+7812.44+0.0365522d,+8294.02+0.038813d,+7050.13+0.0329753d,+1000.2+0.0046667d,+600.073+0.00279933d,+6526.65+0.0233987d,+8133.48+0.0380593d,+1240.31+0.00575015d,+840.143+0.00389432d,+1040.22+0.00482212d,+520.055+0.0024103d,+1200.29+0.00556452d,+640.083+0.00296674d,+640.083+0.00296674d,+760.117+0.00352326d
2021-01-10 15:15:00 PST,+5486.08+0.0254324d,+3802.93+0.0177002d,+12978.6+0.0328745d,+5927.13+0.0276108d,+4203.58+0.0195682d,+2120.91+0.00986475d,+600.073+0.00278933d,+3361.81+0.0123642d,+6849.52+0.0319196d,+1240.31+0.00573161d,+1080.23+0.00499156d,+920.17+0.00425166d,+640.082+0.00295718d,+920.17+0.00425166d,+560.063+0.00258741d,+560.063+0.00258741d,+640.082+0.00295718d
2021-01-10 15:30:00 PST,+480.046+0.00221569d,+6167.72+0.0287278d,+12738.7+0.0337136d,+9658.96+0.0450532d,+4884.84+0.0227406d,+560.063+0.00260272d,+680.094+0.00316068d,+5405.93+0.0251718d,+5846.94+0.0272301d,+440.039+0.00202945d,+480.046+0.002214d,+720.104+0.00332149d,+680.093+0.00313688d,+840.142+0.00387535d,+560.063+0.00258313d,+600.072+0.00276771d,+600.072+0.00276771d
2021-01-10 15:45:00 PST,+6127.58+0.0284109d,+10422.1+0.0486512d,+12538.7+0.0342772d,+7651.89+0.0356794d,+1960.78+0.00912164d,+680.094+0.00316219d,+2000.81+0.00930803d,+4684.45+0.0218164d,+3362.29+0.0156505d,+720.104+0.00332488d,+520.054+0.00240101d,+480.046+0.00221627d,+720.104+0.00332488d,+680.093+0.00314009d,+720.104+0.00332488d,+640.082+0.00295531d,+760.116+0.00350968d
2021-01-10 16:00:00 PST,+10221.3+0.0477489d,+5566.33+0.026113d,+13430.1+0.0514003d,+7290.87+0.0342275d,+5205.54+0.0244169d,+9498.47+0.0446316d,+4444.03+0.0208385d,+6488.61+0.0304512d,+9859.9+0.0463367d,+800.129+0.00370742d,+560.063+0.00259482d,+640.083+0.00296565d,+680.093+0.00315108d,+640.083+0.00296565d,+760.117+0.00352196d,+640.083+0.00296565d,+960.186+0.00444934d
2021-01-10 16:15:00 PST,+1640.54+0.00760471d,+10341.8+0.0484257d,+9618.87+0.0450271d,+8615.13+0.040312d,+1760.63+0.00821536d,+1240.31+0.00578626d,+920.172+0.00429219d,+6448.47+0.030147d,+7010.01+0.0327798d,+760.117+0.00351894d,+560.063+0.00259259d,+760.117+0.00351894d,+600.073+0.00277784d,+760.117+0.00351894d,+720.105+0.00333365d,+560.063+0.00259259d,+760.117+0.00351894d
2021-01-10 16:30:00 PST,+5125.31+0.023791d,+10663.2+0.0499154d,+10020.5+0.0468944d,+7170.47+0.0335178d,+2921.74+0.0136338d,+6167.74+0.0288188d,+1000.2+0.00466364d,+6929.78+0.0323895d,+6608.89+0.0308857d,+720.104+0.00332878d,+360.026+0.00166403d,+600.072+0.00277379d,+760.116+0.0035138d,+1000.2+0.00462409d,+640.082+0.00295878d,+520.054+0.00240383d,+840.142+0.00388386d
2021-01-10 16:45:00 PST,+7330.9+0.0341353d,+6769.33+0.0316465d,+10100.8+0.0472854d,+4764.62+0.0222563d,+7411.19+0.0346563d,+3762.88+0.0175699d,+6047.45+0.0282634d,+6047.45+0.0282634d,+800.13+0.00373152d,+560.063+0.00259181d,+360.026+0.00166597d,+320.021+0.00148082d,+400.032+0.00185112d,+1040.22+0.00481477d,+800.129+0.00370313d,+200.008+0.000925448d,+680.093+0.00314743d
2021-01-10 17:00:00 PST,+8454.54+0.0394737d,+10582.9+0.0497293d,+10502.6+0.0493501d,+8213.8+0.0385593d,+7651.97+0.0359135d,+6007.37+0.0281758d,+6608.93+0.0310049d,+3202.09+0.0150013d,+6207.87+0.0291186d,+880.156+0.00407805d,+240.012+0.00111176d,+520.055+0.00240923d,+360.026+0.00166777d,+920.171+0.00426352d,+920.171+0.00426352d,+240.012+0.00111176d,+480.046+0.00222385d
2021-01-10 17:15:00 PST,+8334.11+0.0388583d,+7892.73+0.0370362d,+12793.5+0.0601538d,+8253.93+0.0387368d,+7451.35+0.0349587d,+1320.36+0.00617907d,+8414.48+0.0394929d,+7090.27+0.0332598d,+6087.57+0.0285445d,+880.156+0.00407711d,+280.016+0.00129679d,+560.063+0.00259402d,+800.129+0.00370628d,+840.142+0.00389169d,+920.171+0.00426254d,+280.016+0.00129679d,+680.093+0.00315011d
2021-01-10 17:30:00 PST,+7772.3+0.0363322d,+3202.09+0.0149886d,+9618.92+0.0451434d,+8013.12+0.0375823d,+7010.04+0.0328643d,+5967.27+0.0279637d,+7330.98+0.0343734d,+9096.91+0.0426844d,+1840.69+0.00861127d,+800.129+0.00370907d,+320.021+0.0014832d,+480.047+0.00222501d,+480.047+0.00222501d,+760.117+0.00352354d,+1000.2+0.0046369d,+240.012+0.00111234d,+840.143+0.00389462d
2021-01-10 17:45:00 PST,+16978.9+0.0796874d,+20688+0.0976721d,+3041.89+0.0142575d,+4684.48+0.0219711d,+6809.48+0.0319656d,+4644.41+0.0217828d,+6368.29+0.0298891d,+7772.36+0.0365d,+5726.7+0.0268708d,+920.171+0.00426574d,+600.073+0.00278147d,+480.047+0.00222501d,+440.039+0.00203954d,+720.105+0.003338d,+1000.2+0.0046369d,+600.073+0.00278147d,+600.073+0.00278147d
2021-01-10 18:00:00 PST,+18510.3+0.0872301d,+18631.9+0.0886196d,+14081+0.0668472d,+4243.71+0.0200644d,+6970.02+0.0329916d,+6408.47+0.0303266d,+7290.96+0.0345153d,+7371.2+0.0348964d,+16858.9+0.080127d,+760.117+0.00353765d,+640.083+0.00297886d,+480.047+0.00223393d,+680.094+0.00316511d,+720.105+0.00335138d,+960.187+0.00446916d,+600.073+0.00279261d,+920.172+0.00428284d
2021-01-10 18:15:00 PST,+21373.8+0.100693d,+12512.2+0.0590465d,+3843.02+0.0180711d,+7812.52+0.0367969d,+2721.52+0.0127916d,+1480.45+0.00695481d,+8334.25+0.0392627d,+6689.18+0.0314914d,+22585.3+0.107029d,+720.105+0.00334405d,+760.117+0.00352992d,+560.063+0.00260068d,+680.094+0.00315819d,+920.171+0.00427347d,+1040.22+0.00483124d,+400.032+0.00185745d,+840.143+0.00390168d
2021-01-10 18:30:00 PST,+18228.2+0.0859188d,+10221.5+0.0482505d,+3562.6+0.0167712d,+8173.73+0.0385515d,+2641.43+0.01243d,+9538.7+0.0450147d,+9418.23+0.044444d,+4684.5+0.0220628d,+18913.8+0.0896044d,+920.171+0.00427803d,+560.064+0.00260345d,+600.073+0.00278948d,+760.117+0.00353368d,+920.171+0.00427803d,+1120.25+0.00520867d,+400.032+0.00185943d,+960.187+0.00446414d
2021-01-10 18:45:00 PST,+17543.2+0.0826284d,+10261.7+0.0484926d,+3642.72+0.0171672d,+9538.72+0.0450628d,+4924.98+0.0232224d,+6408.44+0.0302357d,+9016.73+0.0425876d,+6969.99+0.0328927d,+21535.9+0.102247d,+920.171+0.00427894d,+680.094+0.00316223d,+680.094+0.00316223d,+640.083+0.00297615d,+1240.31+0.00576839d,+1000.2+0.00465125d,+880.157+0.0040928d,+960.187+0.00446509d
2021-01-10 19:00:00 PST,+17543+0.0824202d,+9217.46+0.0434809d,+4644.42+0.0218677d,+8896.26+0.0419602d,+2761.56+0.0129924d,+10181.3+0.0480467d,+9819.82+0.0463339d,+9056.85+0.0427205d,+20809.4+0.098635d,+1400.4+0.00650157d,+880.157+0.00408541d,+800.129+0.00371383d,+800.129+0.00371383d,+760.117+0.00352805d,+1080.24+0.00501452d,+600.073+0.00278503d,+1200.29+0.00557209d
2021-01-10 19:15:00 PST,+21616.2+0.102151d,+8575.1+0.0404319d,+7050.2+0.0332211d,+8695.53+0.0410017d,+4764.66+0.0224303d,+4684.5+0.0220522d,+9257.61+0.0436622d,+7411.28+0.0349276d,+11306.3+0.0533695d,+2040.84+0.00950589d,+680.094+0.00316601d,+880.157+0.00409769d,+1840.69+0.0085729d,+1280.33+0.00596172d,+920.172+0.00428405d,+760.117+0.00353865d,+2441.21+0.0113726d
2021-01-10 19:30:00 PST,+18389.5+0.0867359d,+6649.05+0.0312524d,+3923.15+0.0184193d,+8213.82+0.0386321d,+5967.29+0.0280401d,+10502.6+0.0494435d,+8013.15+0.0376852d,+5486.16+0.0257742d,+8936.37+0.0420429d,+760.117+0.00353141d,+640.083+0.0029736d,+560.063+0.00260177d,+1480.44+0.00687996d,+2120.91+0.00985892d,+840.143+0.00390333d,+760.117+0.00353141d,+960.187+0.00446127d
2021-01-10 19:45:00 PST,+18671.6+0.0879578d,+8013.09+0.0374885d,+3242.14+0.0151386d,+5486.13+0.0256399d,+6849.56+0.0320298d,+4724.54+0.0220737d,+6729.22+0.0314656d,+7288.8+0.0277213d,+2040.85+0.00952471d,+1080.24+0.00500554d,+920.171+0.00426356d,+960.186+0.00444904d,+760.117+0.00352173d,+1040.22+0.00482003d,+1120.25+0.00519105d,+840.142+0.00389263d,+1040.22+0.00482003d
2021-01-10 20:00:00 PST,+20324.9+0.0958924d,+4363.87+0.0203686d,+4604.31+0.0214929d,+6729.22+0.0314392d,+3843+0.0179336d,+4403.94+0.0205559d,+3963.19+0.0184953d,+2361.09+0.0106448d,+2561.33+0.0119464d,+880.157+0.0040826d,+880.157+0.0040826d,+640.083+0.00296873d,+920.171+0.00426828d,+680.093+0.00315436d,+880.157+0.0040826d,+840.143+0.00389694d,+920.171+0.00426828d
2021-01-10 20:15:00 PST,+18792.5+0.0885724d,+4243.66+0.0198218d,+3883.07+0.0181348d,+4203.6+0.0196343d,+3041.88+0.0142014d,+4003.26+0.018697d,+9177.17+0.0429521d,+8247.25+0.0201741d,+3081.93+0.0143886d,+1080.24+0.00500839d,+800.129+0.00370929d,+720.105+0.0033382d,+760.117+0.00352374d,+640.083+0.00296714d,+800.129+0.00370929d,+680.093+0.00315267d,+1200.29+0.00556528d
2021-01-10 20:30:00 PST,+20647.6+0.0974068d,+6929.8+0.032476d,+3682.76+0.0172361d,+4724.55+0.0221213d,+4804.71+0.0224973d,+2361.14+0.0110446d,+7651.96+0.0358709d,+4161.83+0.0101016d,+7170.5+0.0336073d,+840.143+0.00390121d,+440.039+0.002043d,+200.008+0.000928501d,+800.129+0.00371535d,+920.171+0.00427297d,+680.094+0.00315782d,+680.094+0.00315782d,+640.083+0.00297199d
2021-01-10 20:45:00 PST,+18308.6+0.0859837d,+4965.02+0.0231906d,+5486.12+0.02563d,+5646.49+0.0263809d,+5846.96+0.0273198d,+4484.09+0.0209402d,+3362.3+0.0156944d,+2641.38+0.011958d,+7651.93+0.0357798d,+1000.2+0.00463382d,+240.012+0.0011116d,+280.016+0.0012969d,+760.117+0.00352119d,+760.117+0.00352119d,+280.016+0.0012969d,+600.073+0.00277962d,+720.105+0.00333578d
2021-01-10 21:00:00 PST,+3322.24+0.0154658d,+4644.38+0.0216721d,+7772.29+0.0363141d,+3963.19+0.0184883d,+3602.64+0.0168039d,+4283.73+0.0199862d,+6608.89+0.0308637d,+4203.59+0.0196117d,+6889.66+0.0321786d,+720.105+0.00333216d,+320.021+0.0014806d,+160.005+0.000740229d,+880.156+0.00407303d,+1120.25+0.00518461d,+240.012+0.0011104d,+1040.22+0.00481405d,+640.083+0.00296177d
