# file...... 1Meter_652_A_power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-08 10:45:00 PST,+2401.16+0.0111027d,+3282.18+0.0152363d,+3362.29+0.0156087d,+3081.92+0.0143055d,+5005.07+0.0232505d,+7611.74+0.0353968d,+6969.84+0.0324034d,+7932.75+0.0368944d,+680.093+0.00315377d,+6769.25+0.0313597d,+2721.49+0.0125872d,+4844.73+0.0224266d,+2801.58+0.012958d,+280.016+0.00129383d,+1160.27+0.005363d,+320.021+0.00147869d,+320.021+0.00147869d
2021-01-08 11:00:00 PST,+1960.78+0.00908189d,+2321.09+0.0107843d,+3482.46+0.0161879d,+3081.92+0.0143237d,+6408.33+0.0298239d,+6809.4+0.0316957d,+8775.63+0.0408805d,+6368.22+0.0296368d,+880.157+0.00408702d,+1440.42+0.00667307d,+3442.39+0.0159606d,+4964.98+0.0230342d,+10140.8+0.0471456d,+1040.22+0.00481828d,+120.003+0.000555648d,+2921.5+0.0118153d,+240.012+0.00111137d
2021-01-08 11:15:00 PST,+3602.63+0.0167451d,+3121.99+0.0146055d,+8695.44+0.0407725d,+5365.87+0.0251261d,+6127.66+0.0287021d,+8815.88+0.0413393d,+9016.61+0.042284d,+7411.21+0.0347326d,+8775.73+0.0411503d,+2841.64+0.0132286d,+19530.2+0.0589536d,+4924.92+0.0229463d,+2641.41+0.0122955d,+320.021+0.00148826d,+240.012+0.00111614d,+880.089+0.00231761d,+120.003+0.000558032d
2021-01-08 11:30:00 PST,+2561.34+0.0120152d,+3362.33+0.0159295d,+16778.4+0.0799342d,+3843.05+0.0182106d,+6167.86+0.029255d,+8936.52+0.0424358d,+9056.97+0.04301d,+15328.7+0.0729836d,+13920.2+0.0662382d,+2841.65+0.0133397d,+13581.6+0.0365241d,+9177.27+0.0431935d,+2681.47+0.0125869d,+120.003+0.000562705d,+280.016+0.00131311d,+480.024+0.00112561d,+1120.26+0.00525518d
2021-01-08 11:45:00 PST,+3322.25+0.0155719d,+1880.73+0.00887286d,+16697.7+0.07926d,+5325.84+0.0251618d,+7852.7+0.0371386d,+5686.66+0.0268705d,+9177.36+0.0434272d,+6809.55+0.0321913d,+13397.1+0.0635057d,+8815.9+0.0413949d,+5563.18+0.0131253d,+8655.32+0.0406382d,+2706.16+0.012675d,+160.005+0.000748648d,+280.016+0.00131023d,+440.02+0.00103803d,+120.003+0.000561472d
2021-01-08 12:00:00 PST,+2080.88+0.00967937d,+1920.75+0.00897589d,+15891.7+0.0746897d,+5486.14+0.0256746d,+4644.4+0.0217279d,+5205.52+0.0243586d,+9257.5+0.0433912d,+6528.69+0.0305667d,+4444.02+0.0207888d,+2641.41+0.0122727d,+3761.6+0.00975656d,+4043.31+0.018797d,+6809.4+0.0316919d,+200.008+0.000928378d,+120.003+0.000557d,+3121.65+0.0121378d,+240.012+0.00111408d
2021-01-08 12:15:00 PST,+2120.91+0.00981625d,+3282.18+0.0152367d,+11748+0.054725d,+3041.87+0.0141198d,+6488.52+0.0301605d,+3642.68+0.0169127d,+7932.75+0.0368953d,+4283.71+0.0198941d,+680.093+0.00315385d,+1280.33+0.00591646d,+2441.2+0.0112862d,+7330.84+0.0339589d,+8012.96+0.037129d,+320.021+0.00147826d,+160.005+0.000739058d,+800.07+0.00201459d,+320.021+0.00147826d
2021-01-08 12:30:00 PST,+240.012+0.00111695d,+2080.88+0.00972121d,+9578.73+0.044886d,+4764.62+0.0222832d,+7330.96+0.0343213d,+3162.04+0.0147785d,+8976.44+0.0420533d,+6729.23+0.0314965d,+920.172+0.00429672d,+2801.59+0.0130388d,+8655.22+0.040378d,+5766.75+0.0268712d,+3442.4+0.0160254d,+240.012+0.00111587d,+120.003+0.000557894d,+400.017+0.000967148d,+240.012+0.00111587d
2021-01-08 12:45:00 PST,+400.033+0.00186885d,+1680.58+0.0078884d,+6207.89+0.0291931d,+7812.51+0.0367632d,+5005.13+0.0235254d,+3602.66+0.0169237d,+9217.43+0.0433993d,+13034.9+0.0614701d,+1560.5+0.00732441d,+4724.56+0.0221379d,+11507.1+0.0540691d,+10824+0.050845d,+3482.47+0.0163096d,+160.005+0.000748346d,+160.005+0.000748346d,+1160.21+0.0041377d,+200.008+0.000935455d
2021-01-08 13:00:00 PST,+720.104+0.00331014d,+2841.62+0.013102d,+6207.75+0.0286612d,+3001.81+0.0138415d,+4764.56+0.0219852d,+3522.49+0.0162458d,+9096.66+0.0420482d,+3282.16+0.0151359d,+1440.42+0.00663766d,+5005.02+0.0230341d,+2481.23+0.0114076d,+5806.76+0.0267325d,+3276.28+0.0150677d,+160.005+0.000734948d,+320.02+0.00147004d,+2160.58+0.00611767d,+80.0013+0.000367456d
2021-01-08 13:15:00 PST,+200.008+0.000927307d,+2561.33+0.0119375d,+5927.14+0.0276624d,+4684.46+0.0218516d,+4804.69+0.0224136d,+3442.41+0.0160497d,+7972.93+0.0372413d,+1960.78+0.00913634d,+9739.31+0.0455247d,+2841.63+0.0131962d,+2481.25+0.0115209d,+4724.52+0.0219569d,+10020.4+0.0466692d,+160.005+0.000742239d,+280.016+0.00129901d,+360.026+0.00167024d,+120.003+0.000556665d
2021-01-08 13:30:00 PST,+960.187+0.00446442d,+1680.58+0.00787055d,+11989.5+0.0563872d,+3642.71+0.0170734d,+6127.67+0.0287496d,+3282.2+0.0153814d,+7892.74+0.0370577d,+5405.97+0.0253561d,+15167.2+0.0714257d,+1680.57+0.00781065d,+2401.17+0.011163d,+4924.92+0.0229193d,+4363.86+0.0203036d,+240.012+0.00111483d,+120.003+0.000557376d,+280.016+0.00130067d,+240.012+0.00111483d
2021-01-08 13:45:00 PST,+280.016+0.00130748d,+2241.03+0.0105474d,+6448.54+0.0304027d,+7170.56+0.0338168d,+5446.09+0.0256659d,+4844.82+0.0228266d,+8775.83+0.0414148d,+10342+0.0488373d,+10502.7+0.0495994d,+2761.56+0.0129502d,+5967.28+0.0280202d,+8053.28+0.0378476d,+3402.37+0.0159595d,+160.005+0.000749542d,+14563.5+0.0686271d,+200.008+0.000936951d,+240.012+0.00112437d
2021-01-08 14:00:00 PST,+2040.85+0.00953325d,+3081.94+0.0144544d,+5686.61+0.0266989d,+3121.99+0.0146425d,+3121.99+0.0146425d,+3522.54+0.0165238d,+8976.5+0.042202d,+8936.35+0.0420125d,+840.144+0.0039367d,+6488.63+0.0305368d,+13115.4+0.0618921d,+8775.8+0.0413395d,+3282.21+0.0154264d,+200.008+0.000938854d,+15771.2+0.0745068d,+200.008+0.000938854d,+200.008+0.000938854d
2021-01-08 14:15:00 PST,+360.026+0.00167517d,+1840.69+0.00859761d,+5566.31+0.026039d,+3121.98+0.01459d,+4724.55+0.0220937d,+3362.3+0.0157146d,+10341.8+0.0484733d,+5125.35+0.0239719d,+840.144+0.0039226d,+2841.64+0.0132736d,+2401.17+0.0112141d,+6288.06+0.0294135d,+4884.86+0.0228367d,+240.012+0.00111993d,+15891.7+0.0746291d,+200.008+0.000933254d,+200.008+0.000933254d
2021-01-08 14:30:00 PST,+440.039+0.0020508d,+1680.57+0.00785111d,+7611.82+0.0356462d,+3081.93+0.014406d,+4644.39+0.0217234d,+3963.2+0.018532d,+3322.25+0.0155309d,+2641.42+0.0123447d,+840.144+0.00392354d,+2921.74+0.013689d,+3923.14+0.0183883d,+5606.42+0.0262962d,+10864.2+0.051067d,+1000.2+0.00468251d,+15730.8+0.0740907d,+200.008+0.000936044d,+240.012+0.00112328d
2021-01-08 14:45:00 PST,+1040.22+0.00486188d,+2921.74+0.0137012d,+8414.5+0.0395479d,+7130.4+0.033495d,+6689.15+0.0314166d,+4564.26+0.021418d,+2921.74+0.0137012d,+2401.18+0.0112577d,+5005.12+0.0234911d,+1840.69+0.00861369d,+2481.26+0.0116143d,+4363.89+0.0204423d,+3442.42+0.0161197d,+2441.22+0.0114267d,+16012.6+0.075369d,+400.033+0.00187089d,+160.005+0.000748249d
2021-01-08 15:00:00 PST,+320.021+0.00148774d,+2481.25+0.0115837d,+5566.31+0.026019d,+3041.88+0.0142043d,+2841.64+0.0132681d,+4924.94+0.0230149d,+2881.69+0.0134553d,+9739.35+0.0456029d,+14040.3+0.0658573d,+5726.67+0.0267442d,+4003.26+0.0186825d,+10823.9+0.050654d,+3282.19+0.0153129d,+2441.21+0.0113855d,+11466.8+0.0536769d,+320.021+0.00149125d,+2241.02+0.010451d
2021-01-08 15:15:00 PST,+1080.24+0.00503157d,+3682.76+0.0172115d,+5566.31+0.0260343d,+3001.83+0.0140252d,+4764.62+0.0222774d,+4924.94+0.0230285d,+2120.92+0.00990584d,+5085.27+0.0237797d,+14040.3+0.0658963d,+2841.64+0.0132571d,+14603.6+0.0684581d,+6127.64+0.0286256d,+3362.3+0.0156895d,+2481.25+0.0115741d,+3402.35+0.0158766d,+400.032+0.00186442d,+2361.13+0.0110132d
2021-01-08 15:30:00 PST,+400.033+0.00186794d,+2241.03+0.0105342d,+5686.63+0.0267684d,+3081.95+0.014492d,+6528.74+0.030743d,+5245.64+0.024688d,+14845.4+0.0701451d,+2881.7+0.0135493d,+13517.6+0.0638362d,+2801.61+0.0131529d,+8206.91+0.0193191d,+6047.49+0.0284294d,+6760.56+0.0317909d,+2521.3+0.0118356d,+440.04+0.00206389d,+16093.3+0.0759686d,+3402.37+0.0159773d
2021-01-08 15:45:00 PST,+720.105+0.00336247d,+3202.1+0.0150618d,+10060.8+0.047457d,+3322.26+0.0156278d,+6809.51+0.0320776d,+4844.81+0.0228041d,+13316.5+0.0628986d,+1880.72+0.00884164d,+13195.8+0.0623255d,+2881.7+0.0135176d,+5403.01+0.0128032d,+5927.19+0.0278382d,+6528.72+0.030671d,+400.033+0.00187459d,+3041.89+0.01427d,+16214+0.0764752d,+2401.18+0.0112613d
2021-01-08 16:00:00 PST,+880.157+0.00409779d,+1960.78+0.00917053d,+6969.92+0.0326649d,+5606.41+0.0262601d,+4724.55+0.0221216d,+4844.79+0.0226856d,+16294.4+0.0766575d,+2080.88+0.00973271d,+3282.2+0.015359d,+3121.98+0.014572d,+5242.92+0.0127671d,+8534.84+0.0399247d,+2841.64+0.0132619d,+2881.69+0.0134491d,+280.016+0.00130547d,+7491.43+0.0350289d,+2080.88+0.00970846d
2021-01-08 16:15:00 PST,+520.055+0.00240996d,+1880.72+0.00874409d,+5606.38+0.0261054d,+3162.03+0.014709d,+3282.18+0.0152687d,+4965+0.0231129d,+5446.02+0.025357d,+12672.7+0.0591788d,+680.094+0.00316045d,+8534.77+0.0397386d,+5563.29+0.01358d,+12069.6+0.0562779d,+2721.5+0.0126417d,+1160.27+0.00538618d,+280.016+0.00129942d,+240.012+0.00111376d,+360.026+0.00167076d
2021-01-08 16:30:00 PST,+1520.47+0.00703057d,+2841.63+0.0131814d,+5726.63+0.026595d,+5325.74+0.0247292d,+4924.9+0.0228642d,+5005.07+0.0232372d,+3682.74+0.0170888d,+5045.15+0.0234236d,+560.063+0.00259555d,+4323.78+0.0200732d,+15363.4+0.0649071d,+6047.4+0.0280948d,+2872.07+0.0133258d,+760.117+0.00352377d,+2241.01+0.0103952d,+400.032+0.00185421d,+2281.05+0.0105811d
2021-01-08 16:45:00 PST,+800.13+0.00371729d,+2961.78+0.0138015d,+8695.38+0.040614d,+3282.19+0.0152966d,+6969.88+0.0325317d,+4924.93+0.0229678d,+3202.08+0.0149227d,+3963.19+0.0184755d,+560.064+0.00260728d,+2841.64+0.0132407d,+8733.78+0.0362244d,+5846.95+0.0272774d,+10398.7+0.0486025d,+2120.91+0.00987959d,+2521.29+0.0117465d,+1320.35+0.00614844d,+640.083+0.00297983d
2021-01-08 17:00:00 PST,+1640.55+0.00764321d,+2080.88+0.00973184d,+6969.92+0.032662d,+5486.14+0.0256932d,+4844.79+0.0226836d,+5125.36+0.024d,+4484.1+0.0209918d,+2401.17+0.0112312d,+12713.1+0.0597156d,+3121.98+0.0145546d,+5923.6+0.0139474d,+7668.77+0.0358178d,+3027.86+0.0141153d,+1080.24+0.00503185d,+1720.6+0.00801682d,+640.083+0.00298104d,+1640.55+0.00764357d
2021-01-08 17:15:00 PST,+2441.21+0.011423d,+2721.52+0.0127826d,+5726.72+0.0269307d,+3162.05+0.0148543d,+4684.49+0.0220201d,+5045.21+0.0237192d,+16616.8+0.0784944d,+2401.18+0.0112765d,+14000.3+0.0660629d,+7531.55+0.0352158d,+3442.41+0.0160691d,+2200.98+0.010269d,+2761.55+0.0128873d,+1240.31+0.00578458d,+1000.2+0.0046643d,+1520.47+0.00709199d,+240.012+0.00111892d
2021-01-08 17:30:00 PST,+1320.36+0.00621088d,+3322.28+0.0157401d,+5847.06+0.0277308d,+5285.77+0.025063d,+5686.68+0.0269684d,+5005.17+0.0237297d,+17423+0.0830306d,+13236.3+0.0629685d,+14121.3+0.0672036d,+5245.63+0.0246261d,+3362.31+0.0157725d,+1880.72+0.0088171d,+2881.7+0.0135153d,+440.04+0.00206175d,+1920.75+0.00900491d,+1240.31+0.00581325d,+520.055+0.00243674d
2021-01-08 17:45:00 PST,+1600.52+0.00751197d,+2120.93+0.0100162d,+5726.76+0.0270852d,+3242.16+0.0153184d,+11708.3+0.0555126d,+5125.41+0.024235d,+17060.3+0.0810678d,+4484.14+0.0211972d,+11185.8+0.0530239d,+3121.99+0.0146491d,+10382.1+0.0488605d,+5526.25+0.025956d,+2801.6+0.013144d,+400.033+0.00187495d,+320.021+0.00149989d,+480.047+0.00225006d,+1360.38+0.00637861d
2021-01-08 18:00:00 PST,+960.189+0.00451461d,+2841.66+0.0134331d,+10904.6+0.0517201d,+8494.89+0.0402509d,+4925+0.0233014d,+4965.08+0.0234915d,+15449.4+0.0734146d,+4604.37+0.0217816d,+1680.58+0.00794063d,+3202.1+0.0150757d,+10583+0.0499773d,+5486.18+0.0258535d,+10703.6+0.050549d,+360.027+0.00169305d,+480.047+0.00225757d,+440.04+0.00206939d,+400.033+0.00188122d
2021-01-08 18:15:00 PST,+3242.15+0.0152572d,+3322.27+0.0156623d,+3081.95+0.0145279d,+4043.36+0.0190674d,+4684.51+0.0220968d,+5125.4+0.0241808d,+12874.2+0.0609329d,+3963.23+0.0186889d,+1480.45+0.00697406d,+3162.05+0.0148535d,+3482.48+0.0163609d,+5566.35+0.0261733d,+3642.72+0.0171148d,+480.047+0.00225251d,+1680.58+0.0078896d,+400.033+0.001877d,+1360.38+0.00638557d
2021-01-08 18:30:00 PST,+3442.44+0.0162496d,+2281.07+0.0107633d,+5806.94+0.02744d,+4083.43+0.019282d,+4644.44+0.0219362d,+5085.32+0.0240229d,+11627.9+0.0550785d,+3442.44+0.016251d,+1480.45+0.00698323d,+7331.05+0.0345893d,+3282.21+0.0154603d,+9779.68+0.046189d,+3642.72+0.017161d,+1360.38+0.0064028d,+520.055+0.00244687d,+760.118+0.00357672d,+360.027+0.00169382d
2021-01-08 18:45:00 PST,+1640.55+0.00773388d,+3602.68+0.017079d,+5406.04+0.0256472d,+3963.24+0.0187911d,+5686.68+0.0269817d,+5205.6+0.0246942d,+13759.3+0.0655031d,+16496.5+0.0786239d,+4604.38+0.0218367d,+2040.85+0.00959215d,+3282.21+0.0154345d,+4043.35+0.0190196d,+3562.6+0.0167549d,+1760.63+0.00827416d,+400.033+0.00187892d,+360.027+0.00169098d,+1240.31+0.00582765d
2021-01-08 19:00:00 PST,+1280.34+0.0060644d,+2641.45+0.012569d,+6448.63+0.0307336d,+6729.4+0.0320755d,+7692.29+0.0366797d,+4965.11+0.0236487d,+11547.7+0.0551526d,+5005.2+0.02384d,+14765.4+0.0706153d,+3482.5+0.0164873d,+8294.22+0.0393457d,+5365.94+0.0254239d,+7531.72+0.0357173d,+4965.09+0.0235207d,+320.021+0.00151311d,+440.04+0.00208067d,+1000.21+0.00473045d
2021-01-08 19:15:00 PST,+920.174+0.00433206d,+2761.57+0.013079d,+8896.37+0.0422408d,+4043.37+0.0191598d,+5245.68+0.0248694d,+5285.77+0.0250598d,+11467.2+0.0545057d,+4644.45+0.0220135d,+14523.7+0.0691216d,+3322.27+0.0156784d,+12230.9+0.0579323d,+5526.28+0.0261032d,+8374.45+0.0396029d,+4965.07+0.0234469d,+400.033+0.00188556d,+480.047+0.00226279d,+1560.5+0.00735895d
2021-01-08 19:30:00 PST,+6568.87+0.0309924d,+4884.92+0.0231124d,+7130.49+0.0337684d,+5325.85+0.0252032d,+4524.22+0.0214026d,+6809.56+0.0322443d,+9418.32+0.0446452d,+4163.57+0.0196936d,+12029.9+0.0570867d,+5806.92+0.0273703d,+4724.58+0.0222589d,+9538.71+0.0450288d,+3722.84+0.0175322d,+5085.31+0.0239619d,+400.033+0.00188133d,+1360.38+0.00640029d,+1520.47+0.00715397d
2021-01-08 19:45:00 PST,+5566.33+0.0260971d,+2361.14+0.0110876d,+8374.38+0.039422d,+4123.48+0.0193772d,+7010.07+0.032981d,+5125.38+0.0240953d,+9578.82+0.0451142d,+4564.27+0.0214525d,+1640.55+0.0077015d,+3362.3+0.0157322d,+3322.25+0.0155446d,+6448.49+0.0302106d,+3602.65+0.0168585d,+3202.09+0.0149816d,+320.021+0.00149552d,+480.047+0.0022435d,+640.083+0.00299163d
2021-01-08 20:00:00 PST,+5365.9+0.0252403d,+3923.16+0.0185102d,+5646.56+0.0266604d,+3642.73+0.0171851d,+7250.82+0.0342577d,+4804.75+0.0226779d,+10181.4+0.0481617d,+12874.2+0.0609677d,+1520.47+0.0071668d,+2681.47+0.0125709d,+3402.36+0.0159552d,+4323.82+0.020284d,+3602.65+0.0168959d,+2401.18+0.0112556d,+320.021+0.00149884d,+440.04+0.00206105d,+1320.36+0.00618648d
2021-01-08 20:15:00 PST,+840.144+0.00394508d,+2481.26+0.01169d,+4043.36+0.0190618d,+6568.87+0.0310001d,+5165.48+0.0243631d,+5045.23+0.0237948d,+11065.2+0.0523165d,+4363.91+0.0205757d,+1480.45+0.00697201d,+4123.49+0.019408d,+8291.12+0.0307971d,+4283.76+0.0201637d,+10382.2+0.0489917d,+2080.89+0.00978591d,+360.027+0.00169192d,+440.04+0.00206801d,+1440.42+0.00677219d
2021-01-08 20:30:00 PST,+1400.4+0.00658517d,+3522.55+0.0166088d,+3923.16+0.0185008d,+3843.03+0.0181223d,+5205.57+0.0245613d,+5125.4+0.0241822d,+10301.9+0.0487092d,+4403.98+0.0207723d,+5325.83+0.0251299d,+3923.16+0.0184829d,+19173+0.0633952d,+7210.68+0.0340172d,+3722.84+0.0175377d,+920.174+0.00432981d,+440.04+0.00207017d,+520.055+0.00244668d,+520.055+0.00244668d
2021-01-08 20:45:00 PST,+1280.34+0.00605728d,+2521.32+0.0119798d,+3883.12+0.0184608d,+3682.81+0.017507d,+7170.66+0.0341366d,+5085.36+0.0241884d,+11186+0.053341d,+4323.87+0.0205599d,+15047.1+0.0718687d,+7331.11+0.0347757d,+10655.6+0.0335837d,+10101.1+0.0479704d,+3562.62+0.0168732d,+440.04+0.00208143d,+400.033+0.00189216d,+400.033+0.00189216d,+880.16+0.00416399d
2021-01-08 21:00:00 PST,+2801.61+0.0131953d,+3843.05+0.0182135d,+6809.58+0.0323126d,+3602.68+0.0170726d,+11266.3+0.0535593d,+4844.85+0.0229709d,+9980.62+0.047422d,+7290.99+0.0346039d,+14322.5+0.0681752d,+4844.81+0.0228013d,+7005.61+0.0183779d,+5446.08+0.0256374d,+3562.6+0.016758d,+240.012+0.00112745d,+1200.29+0.00564056d,+280.016+0.00131539d,+320.021+0.00150334d
2021-01-08 21:15:00 PST,+1320.36+0.00620523d,+2401.19+0.0113694d,+4043.37+0.0191579d,+6729.36+0.0319199d,+7491.6+0.0355467d,+5005.17+0.0237245d,+11065.3+0.0525816d,+13115.6+0.0623775d,+9177.42+0.0435761d,+7446.25+0.0192613d,+5245.56+0.0243333d,+4965.06+0.0233833d,+5245.65+0.0247076d,+160.005+0.000752069d,+280.016+0.00131622d,+560.064+0.0026329d,+1240.32+0.00583243d
2021-01-08 21:30:00 PST,+2281.06+0.0107134d,+3843.04+0.0181399d,+3843.04+0.0181399d,+3802.97+0.0179505d,+6849.66+0.0323719d,+5205.57+0.0245852d,+13035.1+0.0617623d,+4444.06+0.0209821d,+1680.58+0.00792563d,+8086.72+0.0190758d,+6047.51+0.0285043d,+4043.35+0.0190422d,+9056.86+0.0427415d,+1280.34+0.00602293d,+320.021+0.00150484d,+1040.22+0.00489291d,+360.027+0.00169299d
2021-01-08 21:45:00 PST,+1520.47+0.0071557d,+2401.18+0.0113278d,+3843.04+0.0181406d,+3682.79+0.017383d,+6809.55+0.0321829d,+5085.32+0.0240169d,+11145.6+0.0527703d,+4283.77+0.0202247d,+1680.58+0.00792591d,+11738.2+0.0355961d,+12994.9+0.061589d,+9819.88+0.04648d,+3562.61+0.0168193d,+160.005+0.00075434d,+400.033+0.00188612d,+1240.32+0.00585001d,+320.021+0.00150883d
2021-01-08 22:00:00 PST,+920.174+0.00433252d,+3722.85+0.0175771d,+5045.24+0.0238337d,+3642.73+0.0171983d,+6729.32+0.0318113d,+5406.01+0.0255418d,+9458.44+0.0447631d,+4123.5+0.019472d,+1640.55+0.00773911d,+5524.04+0.0167761d,+12311.2+0.0582293d,+5486.18+0.0258755d,+3522.55+0.0166006d,+360.027+0.0016945d,+1720.61+0.00810266d,+1200.3+0.00565121d,+200.008+0.000941302d
2021-01-08 22:15:00 PST,+1720.61+0.00811532d,+3802.99+0.018044d,+3923.18+0.0186152d,+6769.48+0.0321586d,+8856.24+0.0421082d,+4644.46+0.0220442d,+10703.7+0.0509315d,+7812.64+0.0371301d,+6970.05+0.0331141d,+4083.42+0.0192543d,+3482.49+0.0164167d,+5526.28+0.0260731d,+3642.72+0.0171731d,+280.016+0.00131827d,+1760.64+0.00829387d,+1000.21+0.00471022d,+160.005+0.000753243d
2021-01-08 22:30:00 PST,+1240.32+0.00583753d,+2601.4+0.0123235d,+3843.05+0.0182148d,+3762.92+0.0178345d,+5406.04+0.0256395d,+5165.51+0.0244963d,+9498.67+0.0451263d,+13598.3+0.0647131d,+14845.7+0.070686d,+2481.26+0.0116745d,+3442.43+0.0162033d,+5606.45+0.0264126d,+9297.77+0.0438695d,+240.012+0.00112823d,+1640.55+0.00771625d,+160.005+0.000752118d,+120.003+0.000564074d
2021-01-08 22:45:00 PST,+3562.59+0.016709d,+3843.03+0.018107d,+3843.03+0.018107d,+3682.78+0.0173508d,+5325.82+0.0251087d,+5045.23+0.0237831d,+9578.88+0.045239d,+4203.63+0.019809d,+10583.1+0.0500023d,+6408.4+0.030086d,+3442.42+0.0161418d,+5245.62+0.0246153d,+4203.61+0.0197172d,+120.003+0.000561939d,+1640.55+0.00768699d,+120.003+0.000561939d,+200.008+0.000936611d
2021-01-08 23:00:00 PST,+3562.59+0.0167148d,+2281.07+0.0107268d,+5005.14+0.0235632d,+3682.78+0.0173284d,+7090.32+0.0334085d,+5085.3+0.0239414d,+9578.85+0.0451803d,+3122+0.0146864d,+920.173+0.00432475d,+4604.34+0.0216308d,+8053.29+0.0378874d,+8123.93+0.0382208d,+3522.54+0.0165413d,+120.003+0.000562731d,+1640.55+0.00769784d,+120.003+0.000562731d,+240.012+0.00112555d
2021-01-08 23:15:00 PST,+5245.62+0.0245899d,+3682.78+0.0173192d,+3722.84+0.0175079d,+4764.65+0.0224169d,+9096.99+0.0428762d,+5005.13+0.0235507d,+8454.67+0.0398382d,+3041.89+0.0143015d,+880.158+0.00413442d,+4043.34+0.0189786d,+15019.1+0.0708154d,+3562.59+0.0167188d,+2601.38+0.0122031d,+280.016+0.00131232d,+1680.58+0.00788065d,+280.016+0.00131232d,+160.005+0.000749839d
2021-01-08 23:30:00 PST,+4444.03+0.0208249d,+3682.78+0.0173023d,+3883.09+0.0182449d,+5125.38+0.0240942d,+7451.38+0.0350621d,+3802.96+0.0178679d,+7411.26+0.0348727d,+4524.19+0.0212628d,+1000.2+0.00469398d,+3202.09+0.0149765d,+2869.94+0.0134212d,+3602.64+0.0168527d,+1760.63+0.0082298d,+200.008+0.000934313d,+1680.58+0.00785533d,+240.012+0.0011212d,+240.012+0.0011212d
2021-01-08 23:45:00 PST,+1360.38+0.0063732d,+2321.11+0.0109425d,+4163.56+0.0196434d,+3162.05+0.0149122d,+6448.55+0.0304524d,+5125.4+0.0241908d,+8294.16+0.0391979d,+12552.5+0.0594272d,+4644.43+0.0219164d,+1880.72+0.00881705d,+2681.47+0.0125752d,+3402.37+0.0159606d,+6689.16+0.0314213d,+1240.31+0.00581322d,+1680.58+0.0078781d,+200.008+0.000937018d,+160.005+0.000749596d
2021-01-09 00:00:00 PST,+5847.03+0.0276181d,+3642.74+0.0172972d,+5566.41+0.0264526d,+4925.02+0.0233984d,+7331.13+0.0348645d,+3642.74+0.0172972d,+9418.39+0.0448296d,+2921.77+0.0138696d,+17745.5+0.084759d,+7050.23+0.0333116d,+2601.39+0.0122688d,+8775.86+0.0414946d,+960.189+0.00452544d,+200.008+0.000942357d,+1600.53+0.00754538d,+240.012+0.00113086d,+200.008+0.000942357d
2021-01-09 00:15:00 PST,+4403.98+0.0207339d,+5125.42+0.0242734d,+3562.62+0.0168613d,+3162.06+0.014963d,+7571.84+0.0358957d,+3522.56+0.0166714d,+9177.41+0.0435361d,+3602.68+0.0170511d,+15368.9+0.0730954d,+3162.05+0.014857d,+3362.31+0.0157993d,+3442.43+0.0161763d,+1200.29+0.00563511d,+200.008+0.000938609d,+1640.55+0.0077034d,+120.003+0.000563138d,+240.012+0.00112636d
2021-01-09 00:30:00 PST,+3362.31+0.015798d,+2241.03+0.010574d,+3722.85+0.0175765d,+7571.81+0.0358053d,+9980.54+0.0472426d,+3522.55+0.0166295d,+7852.7+0.0371379d,+3562.61+0.0168189d,+6689.21+0.0316202d,+3001.85+0.0141149d,+15046.6+0.071102d,+3402.37+0.0160008d,+1000.2+0.00469918d,+360.027+0.00169104d,+1720.61+0.00808616d,+240.012+0.00112728d,+240.012+0.00112728d
2021-01-09 00:45:00 PST,+2321.1+0.0108585d,+3442.42+0.0161483d,+2641.43+0.0123868d,+3001.84+0.014079d,+5806.9+0.0272663d,+3522.54+0.0165246d,+7611.86+0.035768d,+3883.08+0.0182187d,+680.094+0.0031867d,+3081.94+0.0144281d,+6167.77+0.0289109d,+3322.25+0.0155547d,+6087.57+0.028534d,+200.008+0.00093524d,+440.039+0.00205783d,+1120.26+0.00524029d,+120.003+0.000561117d
2021-01-09 01:00:00 PST,+1240.31+0.00581474d,+3482.49+0.0164215d,+3642.73+0.0171782d,+5165.48+0.0243745d,+7491.55+0.0353844d,+3562.61+0.0167999d,+7932.95+0.0374761d,+14443+0.0684144d,+680.095+0.00320327d,+8615.2+0.0405031d,+2561.34+0.0120119d,+4524.18+0.0212341d,+1360.38+0.00637664d,+160.005+0.000749642d,+1080.24+0.00506294d,+160.005+0.000749642d,+800.131+0.00374968d
