# file...... Meter_684_A_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power,xfmr_meter_684_A_1:measured_power,xfmr_meter_684_A_2:measured_power,xfmr_meter_684_A_3:measured_power,xfmr_meter_684_A_4:measured_power,xfmr_meter_684_A_5:measured_power,house_meter_684_A_1:measured_power,house_meter_684_A_2:measured_power,house_meter_684_A_3:measured_power,house_meter_684_A_4:measured_power,house_meter_684_A_5:measured_power,house_meter_684_A_6:measured_power,house_meter_684_A_7:measured_power,house_meter_684_A_8:measured_power,house_meter_684_A_9:measured_power,house_meter_684_A_10:measured_power,house_meter_684_A_11:measured_power,house_meter_684_A_12:measured_power,house_meter_684_A_13:measured_power,house_meter_684_A_14:measured_power,house_meter_684_A_15:measured_power,house_meter_684_A_16:measured_power,house_meter_684_A_17:measured_power,house_meter_684_A_18:measured_power,house_meter_684_A_19:measured_power,house_meter_684_A_20:measured_power,house_meter_684_A_21:measured_power,house_meter_684_A_22:measured_power,house_meter_684_A_23:measured_power
2021-01-06 07:30:00 PST,+94032.5+434.809j,+29039+152.765j,+20542.9+77.7987j,+31596.3+187.05j,+5364.18+5.26269j,+7489.28+10.7076j,+3842.93+0.0174831d,+4363.77+0.0198568d,+3362.24+0.0152934d,+4363.26+0.0171557d,+4083.3+0.0185785d,+4003.18+0.0182134d,+4003.18+0.0182134d,+920.168+0.0041814d,+3802.86+0.0172742d,+1000.2+0.00453829d,+920.167+0.00417503d,+2481.22+0.0112649d,+2481.22+0.0112649d,+2000.79+0.00908198d,+4844.65+0.0220156d,+2961.73+0.013449d,+2881.65+0.0131109d,+5205.37+0.0237053d,+1400.39+0.00636775d,+2921.69+0.0132933d,+3602.57+0.0163957d,+9819.16+0.0447987d,+3362.24+0.0153005d
2021-01-06 07:45:00 PST,+91486.3+408.132j,+23638.3+100.259j,+15474.9+43.5318j,+36230.9+238.338j,+7087.07+9.0263j,+9054.25+15.8189j,+3041.81+0.0136726d,+1640.53+0.00736996d,+3562.49+0.0160163d,+4083.27+0.0183614d,+3442.32+0.0154753d,+3602.54+0.0161966d,+2521.24+0.0113304d,+1680.55+0.00754989d,+1720.58+0.00771867d,+680.09+0.00304971d,+840.138+0.00376764d,+3362.21+0.0150929d,+2761.49+0.0123933d,+2561.28+0.0114939d,+1520.45+0.00682035d,+2000.78+0.00897667d,+5085.08+0.0229266d,+4203.47+0.0189452d,+3722.72+0.0167753d,+2761.5+0.0124391d,+3562.49+0.0160523d,+8534.32+0.0385302d,+1880.69+0.00846864d
2021-01-06 08:00:00 PST,+81845.6+290.854j,+18210.9+61.4092j,+19217.3+68.6292j,+26109.5+128.166j,+9975.98+18.7128j,+8331.35+13.1331j,+680.091+0.00306034d,+1000.2+0.00450135d,+2761.45+0.0120813d,+4403.81+0.0198457d,+1360.36+0.00612313d,+3362.22+0.0151456d,+960.181+0.00432119d,+3642.6+0.0164104d,+720.102+0.00324101d,+1800.32+0.00405513d,+880.152+0.00396161d,+2321.06+0.0104531d,+3963.08+0.0178597d,+960.181+0.00432196d,+3402.27+0.015329d,+5125.16+0.0231071d,+3642.61+0.0164335d,+2801.54+0.0126349d,+1560.48+0.0070343d,+1960.75+0.00884005d,+2961.72+0.0133582d,+9056.15+0.0409439d,+1760.61+0.00793707d
2021-01-06 08:15:00 PST,+100324+446.648j,+27554.1+140.454j,+22318.7+93.6885j,+30901+175.65j,+9413.64+16.5202j,+10135.6+19.0803j,+1000.18+0.00419972d,+1000.2+0.00454909d,+6764.99+0.0169378d,+1920.73+0.00873903d,+2000.79+0.00910359d,+6448.26+0.0293914d,+3961.97+0.0114157d,+4363.78+0.0198738d,+680.092+0.00308989d,+6805.61+0.0189333d,+920.168+0.00418103d,+3602.57+0.0163867d,+4003.18+0.0182117d,+720.103+0.00327173d,+4203.5+0.0191246d,+1320.35+0.0060003d,+5045.05+0.0229966d,+760.115+0.0034589d,+3001.79+0.0136718d,+3242.03+0.0144075d,+6127.46+0.0279424d,+2241+0.0102036d,+4483.99+0.0204345d
2021-01-06 08:30:00 PST,+88035.5+329.238j,+23282.6+100.912j,+20871.5+83.1379j,+23727.2+105.359j,+10538.4+21.2474j,+9615.23+17.6693j,+1360.37+0.00620041d,+800.127+0.00364609d,+6924.77+0.0158294d,+1360.37+0.00620041d,+3161.99+0.0144223d,+5205.39+0.0237619d,+1680.28+0.00386451d,+2721.47+0.0124109d,+760.115+0.0034622d,+6043.73+0.0141716d,+1160.27+0.00528567d,+3642.64+0.0166106d,+1120.25+0.00510328d,+600.071+0.00273306d,+6007.17+0.0274188d,+1480.43+0.00674507d,+1600.51+0.00729623d,+3041.84+0.0138748d,+1480.44+0.00674853d,+6285.9+0.0215342d,+5526.07+0.0252311d,+1240.31+0.00565337d,+3482.41+0.0158871d
2021-01-06 08:45:00 PST,+83322+291.841j,+20989.2+83.1194j,+17283.8+55.0914j,+24010.1+108.579j,+12586.9+30.6868j,+8451.41+13.5513j,+1320.35+0.00604463d,+760.115+0.00347908d,+2520.64+0.00584389d,+1280.33+0.00586132d,+4043.26+0.0185304d,+5846.83+0.0268156d,+1440.39+0.00623842d,+3722.77+0.0170594d,+960.184+0.00439221d,+2481.15+0.0106478d,+3281.08+0.00752921d,+3762.82+0.0172317d,+1280.33+0.0058574d,+640.082+0.00292758d,+2721.48+0.0124577d,+2120.9+0.00970619d,+2401.15+0.0110034d,+1600.51+0.00733206d,+1680.56+0.00769903d,+6726+0.0204832d,+6606.34+0.0220293d,+2881.66+0.0132078d,+1360.37+0.00623135d
2021-01-06 09:00:00 PST,+96597.6+397.433j,+22756.8+96.0448j,+25329.1+116.557j,+27396.4+141.228j,+12102.3+27.377j,+9012.14+15.0993j,+1160.27+0.00532547d,+2961.75+0.0136038d,+2000.8+0.00918648d,+1120.25+0.00514171d,+3282.16+0.0150774d,+4083.34+0.0187639d,+4764.55+0.0219002d,+3322.21+0.0152617d,+3923.08+0.0180347d,+1920.74+0.0088227d,+3321.17+0.00812088d,+3842.96+0.0176658d,+2281.04+0.0104792d,+2961.19+0.00921013d,+3121.95+0.0143472d,+3883.02+0.0178503d,+5765.28+0.0210116d,+880.155+0.00404274d,+4243.61+0.0195181d,+6646.04+0.0208552d,+6525.03+0.0177137d,+1280.33+0.00588176d,+1360.37+0.00624967d
2021-01-06 09:15:00 PST,+91548.6+379.482j,+20987.2+82.618j,+22434.4+93.4659j,+29979.6+169.608j,+11259.9+24.0036j,+6886.79+8.71936j,+1400.39+0.00644987d,+2561.32+0.0118023d,+4203.55+0.0193823d,+1160.27+0.00534341d,+3121.96+0.0143889d,+1840.68+0.00847922d,+5125.2+0.0232746d,+1520.46+0.00700322d,+4722.33+0.0113433d,+1760.62+0.0081123d,+2480.62+0.00577012d,+3923.09+0.0180919d,+6243.94+0.0144962d,+720.075+0.00239528d,+1360.37+0.00626709d,+1160.27+0.00534481d,+5805.92+0.0233893d,+840.142+0.00387496d,+2200.97+0.010157d,+8728.08+0.0212562d,+6644.46+0.0154147d,+760.116+0.00350575d,+4163.49+0.0192288d
2021-01-06 09:30:00 PST,+81837.1+292.114j,+17685.7+57.8899j,+25017.8+118.339j,+20825.3+81.0162j,+11781.5+26.1528j,+6526.26+7.89373j,+1680.3+0.00408735d,+880.155+0.00405089d,+2921.71+0.0134581d,+2441.2+0.0112426d,+3842.96+0.0177082d,+1880.71+0.00865938d,+2481.23+0.0114271d,+1520.46+0.00699968d,+6325.51+0.020005d,+1960.77+0.00904035d,+1240.31+0.00571692d,+4283.69+0.0197689d,+5525.88+0.0244301d,+640.082+0.00294961d,+3842.97+0.0177318d,+1120.25+0.0051633d,+5965.78+0.0222557d,+560.063+0.00257881d,+2961.76+0.0136506d,+2800.79+0.00650137d,+2520.71+0.00645348d,+2640.86+0.00751604d,+2801.58+0.0129115d
2021-01-06 09:45:00 PST,+93002.1+387.789j,+23528.7+105.639j,+23931.9+109.335j,+27273.6+139.702j,+9775.06+18.1311j,+8491.91+13.9022j,+8367.38+0.0202487d,+800.129+0.00368945d,+1080.23+0.00498159d,+4243.62+0.0195947d,+3842.97+0.0177419d,+2321.08+0.0107092d,+1360.37+0.00627418d,+1440.42+0.00664357d,+5523.95+0.016433d,+1720.57+0.0075767d,+1160.27+0.00535125d,+3442.38+0.0158911d,+6328.06+0.0292463d,+520.054+0.00239791d,+4323.76+0.0199669d,+840.142+0.0038743d,+5805.84+0.0230828d,+1080.23+0.00498499d,+2361.12+0.0109016d,+3522.5+0.0162714d,+5245.54+0.0242474d,+5845.77+0.0226473d,+2601.36+0.0120119d
2021-01-06 10:00:00 PST,+99886.9+454.611j,+26863.6+133.047j,+21514.7+88.6467j,+32237.5+194.922j,+11701.1+25.8251j,+7569.04+10.8868j,+6845.33+0.0178822d,+3641.76+0.0110757d,+1880.71+0.00869817d,+2721.49+0.012591d,+3842.98+0.0177876d,+2241.01+0.010366d,+1760.62+0.00814237d,+3842.98+0.0177876d,+4202.17+0.0118345d,+1680.57+0.00776431d,+1120.25+0.00517445d,+1600.52+0.00739422d,+6047.37+0.0279884d,+840.142+0.00388018d,+4764.57+0.02204d,+1200.29+0.00554433d,+5003.81+0.0174792d,+520.055+0.00240626d,+3041.87+0.0140889d,+4644.35+0.021525d,+5806.81+0.0269253d,+6806.24+0.0210369d,+5766.72+0.0267389d
2021-01-06 10:15:00 PST,+102910+488.331j,+31621+182.407j,+22436.3+93.9465j,+30865.5+178.262j,+11339.6+24.0383j,+6646.81+8.29243j,+5122.68+0.0120171d,+7726.44+0.0191355d,+4003.21+0.0184091d,+2080.87+0.00956165d,+3923.08+0.01804d,+4163.47+0.0191473d,+1640.54+0.00753699d,+2841.62+0.0130613d,+5763.56+0.0141623d,+1720.59+0.00789187d,+1120.25+0.00513705d,+1600.51+0.00734075d,+5766.65+0.0264929d,+2480.82+0.00761055d,+1640.54+0.00752445d,+2281.04+0.0104648d,+2560.91+0.00818325d,+960.184+0.0044095d,+5566.21+0.0256092d,+2801.57+0.0128753d,+6287.93+0.0289381d,+6004.8+0.0183611d,+6007.23+0.0276432d
2021-01-06 10:30:00 PST,+113805+609.296j,+30534.3+170.984j,+32675.9+196.636j,+33851.9+212.884j,+10135.2+18.9992j,+6606.43+8.06216j,+6725.27+0.0179818d,+3882.14+0.0126662d,+2641.39+0.0121149d,+1800.65+0.00825597d,+6488.42+0.0298053d,+3081.9+0.0141377d,+2160.93+0.0099093d,+3642.65+0.0167139d,+5363.16+0.0135286d,+1840.68+0.00844292d,+1200.29+0.00550414d,+1440.41+0.00660592d,+6046.33+0.0240311d,+6246.06+0.0222892d,+5085.17+0.0233553d,+5325.67+0.0244622d,+4322.79+0.0148435d,+520.054+0.00238466d,+5686.47+0.0261288d,+2761.52+0.0126741d,+5566.2+0.025575d,+7445.86+0.0180779d,+6648.85+0.0305627d
2021-01-06 10:45:00 PST,+94019.9+451.159j,+19498.9+71.7811j,+28452.4+155.628j,+32693.7+205.046j,+8089.92+12.267j,+5284.12+5.19005j,+3001.32+0.0101324d,+960.109+0.00259888d,+960.185+0.00442911d,+3682.73+0.0170062d,+4083.35+0.0188592d,+1320.35+0.00609134d,+4363.83+0.0201569d,+1080.23+0.0049831d,+2280.55+0.00554553d,+1680.57+0.00776699d,+1520.47+0.0070266d,+1480.44+0.00684152d,+10691.6+0.0248135d,+7526.8+0.020755d,+2200.98+0.0101743d,+960.186+0.00443635d,+3121.49+0.0109472d,+880.156+0.00406961d,+5726.62+0.0265302d,+3442.39+0.0159332d,+4804.66+0.0222507d,+4283.63+0.0194667d,+9859.65+0.0457542d
2021-01-06 11:00:00 PST,+96031.6+476.84j,+18771.6+65.4349j,+33579.9+215.331j,+30746.4+178.779j,+7448.18+10.3233j,+5484.53+5.63663j,+2200.98+0.0101821d,+4201.78+0.00973487d,+1080.24+0.00499508d,+4123.43+0.0190905d,+1520.47+0.00703199d,+1200.29+0.0055505d,+3281.09+0.00761081d,+1120.25+0.00518021d,+1040.19+0.00413808d,+1520.44+0.00668974d,+1280.33+0.0059369d,+3761.52+0.00929934d,+8527.76+0.0208809d,+11974.7+0.0281119d,+3081.92+0.0143013d,+2241.01+0.0103956d,+5282.86+0.0124421d,+2761.54+0.0128063d,+5927.11+0.0275214d,+1640.54+0.00760435d,+1120.25+0.00519158d,+3842.98+0.0178291d,+8093.26+0.0376126d
2021-01-06 11:15:00 PST,+103702+532.702j,+24894.4+116.909j,+24245.5+109.296j,+38696.4+277.832j,+5684.72+6.01683j,+10179.7+21.1307j,+5724.01+0.0160942d,+4162.16+0.0119327d,+1120.25+0.00521036d,+1400.4+0.00651407d,+1040.22+0.00483796d,+3883.06+0.0180806d,+6405.37+0.0192446d,+1080.24+0.00502416d,+1480.44+0.00688581d,+1360.37+0.00632704d,+1800.66+0.00837627d,+2000.69+0.00793786d,+4562.11+0.0106229d,+6684.54+0.0155789d,+3041.88+0.0141573d,+3242.13+0.0150905d,+5723.43+0.013778d,+3682.76+0.0171903d,+5967.25+0.0278797d,+4083.39+0.0190634d,+4684.46+0.0218749d,+2801.6+0.0130725d,+8213.74+0.0384108d
2021-01-06 11:30:00 PST,+95151.7+425.374j,+20627.7+81.0377j,+21107.5+83.5143j,+34299.5+220.999j,+11546.4+27.4704j,+7569.74+11.1653j,+5403.62+0.015386d,+720.104+0.00332223d,+1080.23+0.00498442d,+1360.37+0.00627774d,+1120.25+0.00516916d,+3963.16+0.0183081d,+5884.35+0.0169595d,+1040.22+0.0047997d,+2321.08+0.0107162d,+1360.37+0.00627829d,+3963.16+0.0183097d,+2881.67+0.0133074d,+6364.5+0.0162319d,+1600.47+0.00668548d,+1120.25+0.0051696d,+1440.42+0.00664792d,+1320.31+0.00541266d,+1120.25+0.00518208d,+6528.61+0.0302662d,+4764.58+0.0220725d,+5045.14+0.0233749d,+6244.08+0.0150077d,+7571.58+0.0351161d
2021-01-06 11:45:00 PST,+89655.2+374.397j,+14953.4+41.7362j,+22474+93.6956j,+32590.6+194.995j,+13751+36.3933j,+5885.28+6.50758j,+3241.1+0.00780811d,+720.104+0.00331976d,+1120.25+0.00516531d,+1280.33+0.00590378d,+1400.39+0.00645773d,+1480.44+0.00682707d,+4602.38+0.0118483d,+1080.23+0.00498072d,+3402.33+0.0157235d,+1280.33+0.00591187d,+1800.65+0.00831618d,+5684.24+0.0171165d,+4442.85+0.0147148d,+1840.68+0.00850119d,+2080.87+0.00961143d,+1880.71+0.00868621d,+5082.61+0.0117924d,+3522.5+0.0163098d,+6368.19+0.0295198d,+3842.98+0.017796d,+1720.6+0.00796089d,+4361.92+0.010123d,+5205.47+0.0241187d
2021-01-06 12:00:00 PST,+92682.4+408.484j,+20057.6+74.1633j,+17006.1+55.1803j,+36147.1+240.877j,+11380.1+24.5074j,+8090.68+12.5906j,+2720.75+0.00634232d,+1480.44+0.00684532d,+1040.22+0.00480894d,+3081.91+0.0142595d,+4083.36+0.0189006d,+1560.49+0.00721568d,+3361.16+0.00793543d,+2681.45+0.0124046d,+1840.68+0.00850752d,+1280.33+0.00591627d,+1240.31+0.00573125d,+6364.54+0.0163742d,+1320.35+0.0061013d,+2681.45+0.0123977d,+1480.44+0.00684151d,+760.116+0.00351168d,+6204.09+0.015149d,+2040.84+0.00946649d,+6247.9+0.0290305d,+6969.84+0.0323944d,+2961.77+0.0137434d,+4642.52+0.0124749d,+4203.57+0.0195155d
2021-01-06 12:15:00 PST,+93672.9+392.466j,+22753.8+95.3892j,+21105.5+82.8455j,+30862.2+178.03j,+9575.25+17.7644j,+9375.35+17.3229j,+2400.58+0.00556013d,+3282.12+0.014843d,+1760.63+0.00815367d,+3242.12+0.0150236d,+2601.37+0.0120513d,+3562.56+0.0165107d,+1800.6+0.00763084d,+4043.3+0.0187423d,+2801.58+0.012976d,+1280.33+0.00592643d,+3642.68+0.0168774d,+4962.99+0.0138516d,+3081.92+0.014276d,+800.129+0.00370294d,+2561.32+0.0118621d,+1920.74+0.00889309d,+4442.91+0.0150255d,+2080.87+0.00965236d,+7130.29+0.0331423d,+2961.77+0.0137434d,+2601.37+0.0120693d,+6083.81+0.0143781d,+4844.75+0.022498d
2021-01-06 12:30:00 PST,+82044.2+299.373j,+16560.6+51.0833j,+19697.7+72.3761j,+27357.1+141.911j,+10337.2+20.4487j,+8090.99+12.7133j,+1680.41+0.00560658d,+680.093+0.00314036d,+2601.36+0.0120212d,+1760.62+0.0081333d,+1600.52+0.0073932d,+3602.61+0.0166548d,+1680.57+0.00776323d,+2921.72+0.0135034d,+3041.86+0.0140674d,+1360.37+0.0062869d,+2441.2+0.0112868d,+5483.1+0.0129895d,+840.142+0.00388186d,+2000.81+0.00924902d,+1200.29+0.00554673d,+3282.17+0.0151802d,+4962.56+0.0118622d,+1120.25+0.00518395d,+8414.31+0.039052d,+2601.36+0.012045d,+1280.33+0.00592508d,+4161.78+0.00981595d,+2361.12+0.0109315d
2021-01-06 12:45:00 PST,+96136.1+454.011j,+17570.1+59.604j,+21596+90.1501j,+37216.8+264.213j,+8050.62+12.5522j,+11701.7+26.2269j,+5203.64+0.0160805d,+720.105+0.00335471d,+1160.27+0.00540625d,+1520.47+0.00708561d,+1720.57+0.0076546d,+1240.29+0.00541854d,+4684.38+0.0214879d,+1280.33+0.00596596d,+1680.57+0.00783803d,+1360.38+0.00634383d,+3001.83+0.0140078d,+6684.82+0.0165632d,+680.094+0.0031706d,+2120.91+0.00989351d,+560.064+0.00261089d,+5446.03+0.0254387d,+4482.05+0.0105243d,+2761.55+0.0129225d,+7852.6+0.0368223d,+7250.74+0.0339917d,+1280.33+0.00598764d,+9812.33+0.0288363d,+1640.55+0.00767335d
2021-01-06 13:00:00 PST,+86067.1+384.116j,+16401.2+50.6773j,+10897.3+22.0275j,+37487.1+261.475j,+6766.92+8.58656j,+14513.7+40.2601j,+3601.52+0.00966222d,+880.142+0.00371353d,+1160.27+0.00536117d,+1480.44+0.00684143d,+1720.6+0.00795201d,+1560.49+0.00721159d,+4524.05+0.0205654d,+1440.42+0.00665637d,+1960.77+0.00905383d,+1360.37+0.00627998d,+1680.57+0.00775912d,+1760.46+0.00595377d,+1920.74+0.00886885d,+680.093+0.0031387d,+600.072+0.00276931d,+920.17+0.00424709d,+4003.18+0.0182222d,+2000.81+0.00928386d,+6288.01+0.0292274d,+4524.14+0.0210137d,+5846.92+0.0271723d,+9331.21+0.0275769d,+2401.17+0.0111433d
2021-01-06 13:15:00 PST,+84626.1+323.345j,+21348.8+85.5664j,+15639+46.7598j,+28044.2+149.887j,+6726.56+8.38602j,+12866.9+31.8412j,+1040.22+0.00482157d,+2160.94+0.0100208d,+1240.31+0.0057495d,+2000.81+0.00927766d,+3963.17+0.0183917d,+3602.62+0.016716d,+4644.36+0.0215587d,+2641.41+0.0122513d,+2080.87+0.00963917d,+1280.33+0.00592892d,+4604.28+0.02135d,+2801.58+0.0129815d,+640.083+0.00296331d,+2080.87+0.00963917d,+960.186+0.00444583d,+1160.27+0.00537269d,+2200.98+0.0102192d,+1400.4+0.00649997d,+6207.81+0.0288699d,+1920.75+0.00891707d,+6769.28+0.0314883d,+5365.66+0.0242121d,+1720.6+0.00798724d
2021-01-06 13:30:00 PST,+87916.3+347.355j,+25253.7+118.582j,+17406.5+57.1443j,+27026.1+135.355j,+6005.38+6.73864j,+12223.9+28.5485j,+1360.37+0.00630082d,+2881.46+0.011629d,+1200.29+0.00555901d,+3923.11+0.0181894d,+3162.02+0.0146561d,+3883.05+0.0180034d,+4604.21+0.0209854d,+4163.5+0.0193059d,+2681.45+0.0124085d,+1480.44+0.00684745d,+2361.12+0.0109247d,+4323.77+0.0200216d,+800.129+0.0036998d,+960.186+0.00444019d,+3162.02+0.0146351d,+1600.52+0.00740319d,+3601.68+0.0107279d,+1880.71+0.00871553d,+5806.82+0.0269525d,+3121+0.00735423d,+2281.05+0.0105725d,+5125.31+0.0237827d,+2881.68+0.0133596d
2021-01-06 13:45:00 PST,+91056.9+417.845j,+18855.7+67.3376j,+19459.8+71.9067j,+36839.9+251.952j,+5805.26+6.37346j,+10095.4+19.0943j,+1280.33+0.00590177d,+5724.46+0.0178906d,+1160.27+0.00534809d,+1240.31+0.0057172d,+2000.8+0.00922551d,+1120.25+0.00516355d,+4203.55+0.0193993d,+2080.87+0.009595d,+3883.03+0.0179198d,+1440.42+0.00664086d,+1280.33+0.00590242d,+4484.04+0.0206984d,+560.063+0.00258119d,+1760.62+0.00811817d,+1600.51+0.00737944d,+4403.9+0.0203278d,+8087.45+0.0211384d,+1880.71+0.00869988d,+6809.36+0.0315618d,+7045.16+0.016804d,+1720.6+0.0079587d,+7685.97+0.0178265d,+2681.45+0.012408d
2021-01-06 14:00:00 PST,+90586.2+547.972j,+13179.7+32.0422j,+14752.3+41.8764j,+49560.3+456.444j,+6125.74+7.06882j,+6967.02+8.98057j,+1240.31+0.00572992d,+2795.63+0.00679514d,+1280.33+0.0059149d,+920.17+0.0042504d,+1480.44+0.00683993d,+2641.4+0.0122095d,+1480.42+0.00648019d,+1320.35+0.00609989d,+2841.63+0.0131399d,+1440.42+0.00665682d,+1080.23+0.00499152d,+4524.13+0.0209341d,+720.104+0.00332695d,+2160.94+0.00998958d,+400.032+0.00184794d,+1557.29+0.00719727d,+12696.7+0.0302615d,+1240.31+0.00576829d,+6087.52+0.028367d,+8688.06+0.0212989d,+5045.16+0.0234998d,+10493+0.0283578d,+2721.5+0.0126645d
2021-01-06 14:15:00 PST,+84430.6+384.44j,+20302.3+77.1593j,+14674.8+41.2129j,+36560.6+249.599j,+6646.48+8.18858j,+6245.63+7.19554j,+1320.35+0.00608659d,+2240.65+0.0066496d,+1280.33+0.00590201d,+1760.62+0.0081176d,+3883.03+0.0179185d,+4403.9+0.0203264d,+1320.35+0.00608659d,+4043.29+0.0186593d,+2721.49+0.0125398d,+1560.49+0.00718693d,+1040.22+0.00478979d,+4443.97+0.0204907d,+2761.04+0.0086079d,+480.046+0.00220994d,+840.142+0.00386821d,+800.128+0.00368393d,+6645.44+0.0187985d,+2881.67+0.0133319d,+2361.12+0.0109213d,+8969.16+0.0234559d,+3242.12+0.0150016d,+9490.82+0.0261773d,+2241.01+0.0103652d
2021-01-06 14:30:00 PST,+94718.9+491.648j,+19013.8+67.5625j,+22322.7+96.5116j,+40647.7+309.454j,+8330.79+13.1497j,+4402.79+3.5851j,+1360.37+0.00629958d,+2000.81+0.00926769d,+1320.35+0.00611415d,+3642.68+0.016884d,+3802.92+0.0176279d,+2200.98+0.0101957d,+1360.35+0.00593991d,+3282.17+0.0152108d,+2561.32+0.0118739d,+1480.44+0.00686008d,+1120.25+0.00519028d,+9208.6+0.0214428d,+4002.28+0.0130862d,+2120.91+0.00983042d,+1080.24+0.00500479d,+680.093+0.0031504d,+8207.23+0.0202264d,+1360.37+0.00632466d,+4083.38+0.0190055d,+8608.49+0.0226486d,+3001.83+0.0139654d,+10815.7+0.0332499d,+1920.75+0.00893197d
2021-01-06 14:45:00 PST,+91606.6+456.499j,+16479.3+50.2891j,+24736.7+116.566j,+38257.6+273.34j,+7889.39+11.6762j,+4242.61+3.3354j,+3722.74+0.0168766d,+2040.84+0.00944643d,+1360.37+0.00629502d,+1200.29+0.00555389d,+2040.84+0.00944643d,+1720.6+0.00796309d,+2880.9+0.00718458d,+1480.44+0.00685096d,+3602.62+0.0167112d,+1320.35+0.00611896d,+1280.33+0.00593339d,+7405.77+0.0178919d,+3041.14+0.00863475d,+1280.33+0.00593339d,+5927.11+0.0275195d,+800.129+0.00370729d,+3881.92+0.0113316d,+4123.44+0.0191787d,+5325.75+0.0247829d,+8249.83+0.0273573d,+3722.81+0.0173125d,+9213.33+0.0332103d,+2160.95+0.0100429d
2021-01-06 15:00:00 PST,+91833+383.005j,+23127.4+102.916j,+24047.6+108.49j,+27674.4+143.058j,+8129.97+12.3839j,+8852.81+15.0821j,+2921.72+0.013519d,+2280.85+0.00856405d,+1280.33+0.00592025d,+1000.2+0.00462441d,+1480.44+0.00684611d,+3282.17+0.015189d,+9409.05+0.0220727d,+1400.39+0.00647574d,+4043.3+0.0187202d,+1360.37+0.00629162d,+1400.4+0.00647682d,+4361.95+0.0102428d,+5282.86+0.0124157d,+1320.35+0.00610643d,+5526.16+0.0256011d,+680.093+0.00314452d,+1480.44+0.0068518d,+4243.63+0.0196624d,+3522.5+0.0163163d,+5486.08+0.0254318d,+2441.2+0.0113028d,+5686.53+0.0263632d,+3001.82+0.0139016d
2021-01-06 15:15:00 PST,+104073+531.484j,+28847.4+157.029j,+18769.4+64.6684j,+37741.1+269.979j,+6365.95+7.54623j,+12348.3+30.7673j,+1040.22+0.00483028d,+6766.05+0.0205184d,+1320.35+0.00613178d,+1040.2+0.004473d,+2401.17+0.011156d,+5245.58+0.0243995d,+7325.9+0.0184847d,+3602.63+0.0167462d,+2321.09+0.0107637d,+1400.4+0.00649171d,+1480.44+0.006863d,+4201.81+0.00989963d,+3441.38+0.00923155d,+1840.68+0.00853424d,+2000.81+0.00927724d,+2040.84+0.00946302d,+2721.5+0.0126667d,+3322.24+0.0154665d,+7130.33+0.0332462d,+7852.53+0.0366243d,+3202.08+0.0149063d,+8735.51+0.0407572d,+2080.88+0.00968251d
2021-01-06 15:30:00 PST,+84383.4+323.318j,+28038.8+147.106j,+16640.4+51.2352j,+21994.4+91.0136j,+6366.11+7.57633j,+11343+25.4783j,+1400.39+0.00646167d,+6004.61+0.017635d,+960.185+0.00442969d,+920.17+0.00424502d,+5165.37+0.0238701d,+2801.58+0.0129343d,+5484.19+0.0175552d,+5205.45+0.0240557d,+2401.16+0.0110608d,+1400.39+0.00644828d,+1040.22+0.00478912d,+2720.84+0.00704863d,+3921.67+0.00977637d,+880.155+0.00405194d,+960.185+0.00442051d,+3282.16+0.0151245d,+2681.44+0.0123654d,+2881.67+0.0132898d,+5085.2+0.0234729d,+2721.49+0.0125503d,+2160.94+0.00996302d,+4484.04+0.020693d,+0+0d
2021-01-06 15:45:00 PST,+91691.9+355.861j,+26060+126.285j,+19774.6+71.5081j,+23533.2+107.635j,+9895.82+18.7698j,+12427.6+30.6663j,+1200.29+0.00555378d,+6444.52+0.0161098d,+1200.29+0.00555378d,+3562.56+0.0164998d,+2641.36+0.011864d,+1960.78+0.00907535d,+6604.41+0.0153134d,+2361.12+0.0109301d,+2200.98+0.0101764d,+1360.37+0.00628767d,+4762.93+0.0141137d,+1880.71+0.00869451d,+3041.08+0.00812911d,+2640.87+0.00754225d,+2360.6+0.00581048d,+1480.44+0.00684296d,+1560.49+0.00721816d,+2441.2+0.011296d,+6247.88+0.0289548d,+3242.12+0.0150068d,+1320.35+0.00610679d,+6608.82+0.030632d,+0+0d
2021-01-06 16:00:00 PST,+104700+509.428j,+25698.8+123.858j,+27916.4+146.054j,+32413.5+203.575j,+10135.6+19.3714j,+8534.61+15.1455j,+1040.22+0.00483638d,+5002.66+0.0121924d,+1160.27+0.00539482d,+5884.43+0.0172775d,+1240.31+0.00576716d,+2040.84+0.00949253d,+6605.03+0.0174952d,+2641.41+0.0122889d,+2801.59+0.0130403d,+1360.37+0.00632831d,+7285.47+0.017235d,+3362.29+0.0156537d,+1600.47+0.00673875d,+5484.78+0.0200052d,+5403.32+0.0141158d,+520.055+0.00241841d,+2481.25+0.0115573d,+3843+0.0179101d,+8374.26+0.0390999d,+7772.28+0.0362803d,+2880.87+0.00696431d,+5887.04+0.0274591d,+0+0d
