# file...... 1Meter_684_A_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_24:measured_power,house_meter_684_A_25:measured_power,house_meter_684_A_26:measured_power,house_meter_684_A_27:measured_power,house_meter_684_A_28:measured_power,house_meter_684_A_29:measured_power,house_meter_684_A_30:measured_power,house_meter_684_A_31:measured_power,house_meter_684_A_32:measured_power,house_meter_684_A_33:measured_power,house_meter_684_A_34:measured_power,house_meter_684_A_35:measured_power,house_meter_684_A_36:measured_power,house_meter_684_A_37:measured_power,house_meter_684_A_38:measured_power,house_meter_684_A_39:measured_power,house_meter_684_A_40:measured_power
2021-01-08 11:45:00 PST,+520.054+0.0023956d,+600.072+0.00276132d,+320.021+0.00147246d,+640.082+0.00294548d,+480.046+0.0022089d,+600.072+0.00276132d,+2241.01+0.0103191d,+1200.29+0.00552464d,+1360.37+0.00626186d,+440.039+0.00202675d,+480.046+0.00221105d,+3521.86+0.012153d,+4282.65+0.0142292d,+160.005+0.000736878d,+400.032+0.00184246d,+3241.91+0.0135458d,+280.016+0.00128963d
2021-01-08 12:00:00 PST,+560.063+0.00256634d,+720.103+0.0032962d,+680.092+0.003113d,+280.016+0.00128152d,+440.039+0.00201401d,+480.046+0.00219715d,+1920.74+0.00879617d,+760.115+0.0034794d,+1080.23+0.00494536d,+560.063+0.00256621d,+480.046+0.0021995d,+4242.54+0.0137418d,+3041.39+0.010497d,+240.011+0.0010996d,+320.02+0.0014662d,+3241.9+0.0134749d,+160.005+0.000733031d
2021-01-08 12:15:00 PST,+600.072+0.00273693d,+560.062+0.00255005d,+520.054+0.00236785d,+360.026+0.00163913d,+320.02+0.00145697d,+800.127+0.00364345d,+2080.86+0.0094802d,+840.14+0.00382572d,+720.103+0.00327895d,+560.062+0.00255169d,+480.046+0.00218706d,+2280.81+0.00815882d,+3441.96+0.0130518d,+280.016+0.00127563d,+160.005+0.000728884d,+2360.97+0.00940427d,+200.008+0.000911125d
2021-01-08 12:30:00 PST,+2200.97+0.0100719d,+600.072+0.0027392d,+440.038+0.00200855d,+560.062+0.00255652d,+480.046+0.0021912d,+920.168+0.0042009d,+920.168+0.0042009d,+640.081+0.00292188d,+600.072+0.0027392d,+400.032+0.00182582d,+400.032+0.00182582d,+560.062+0.00255639d,+680.059+0.0019872d,+440.038+0.00200845d,+120.003+0.000547653d,+2040.61+0.00685507d,+240.011+0.00109539d
2021-01-08 12:45:00 PST,+1120.25+0.00514755d,+600.072+0.00275056d,+360.026+0.0016501d,+360.026+0.0016501d,+440.039+0.00201689d,+560.063+0.00256713d,+640.082+0.002934d,+760.115+0.00348438d,+480.046+0.00220029d,+560.063+0.00256798d,+520.054+0.0023845d,+2480.74+0.00685298d,+880.155+0.00403618d,+320.02+0.00146721d,+160.005+0.000733532d,+680.059+0.00199621d,+440.039+0.00201756d
2021-01-08 13:00:00 PST,+600.071+0.00271654d,+560.062+0.00253014d,+440.038+0.00198783d,+360.026+0.00162633d,+240.011+0.00108414d,+640.081+0.00289173d,+640.081+0.00289173d,+720.102+0.00325335d,+520.053+0.00234936d,+560.062+0.00253158d,+800.126+0.00361706d,+1840.44+0.00549152d,+840.071+0.0019376d,+120.003+0.000542339d,+1440.24+0.00374876d,+1400.29+0.00478127d,+320.02+0.00144641d
2021-01-08 13:15:00 PST,+400.032+0.00182691d,+440.038+0.00200525d,+440.038+0.00200525d,+440.038+0.00200525d,+480.046+0.0021876d,+720.103+0.00328187d,+680.092+0.00309947d,+760.115+0.00346428d,+440.038+0.00200525d,+360.026+0.00164232d,+400.032+0.00182484d,+560.047+0.00192929d,+4162.8+0.0154224d,+160.005+0.000729829d,+3642.08+0.0131015d,+840.097+0.002651d,+160.005+0.000729829d
2021-01-08 13:30:00 PST,+640.082+0.00292767d,+1640.54+0.00749297d,+360.026+0.00164354d,+480.046+0.00219154d,+400.032+0.0018262d,+520.054+0.00237423d,+640.081+0.00292234d,+600.072+0.00273963d,+480.046+0.00219154d,+520.054+0.00237601d,+520.054+0.00237601d,+480.046+0.00219319d,+3922.32+0.0135517d,+200.008+0.000913674d,+3281.95+0.0136187d,+160.005+0.000730922d,+200.008+0.000913674d
2021-01-08 13:45:00 PST,+400.032+0.00184127d,+1920.74+0.00882847d,+400.032+0.00183758d,+360.026+0.00165379d,+320.02+0.00147d,+960.185+0.00441169d,+640.082+0.00294056d,+760.116+0.00349217d,+440.039+0.00202139d,+600.072+0.00275811d,+640.082+0.00294205d,+680.093+0.00312601d,+3482.02+0.0133484d,+280.016+0.00128687d,+2481.05+0.00972059d,+280.016+0.00128687d,+160.005+0.000735299d
2021-01-08 14:00:00 PST,+760.116+0.00349337d,+1760.62+0.00807743d,+480.046+0.00220125d,+360.026+0.00165082d,+760.115+0.00348589d,+840.141+0.00385301d,+680.092+0.0031188d,+720.104+0.00330234d,+440.039+0.00201776d,+400.032+0.00183439d,+400.032+0.00183439d,+440.039+0.00201788d,+2560.76+0.00684665d,+400.032+0.00183439d,+1240.24+0.0044106d,+440.039+0.00201788d,+480.046+0.00220137d
2021-01-08 14:15:00 PST,+440.039+0.00202203d,+1800.65+0.00825252d,+400.032+0.00183235d,+760.115+0.00348222d,+400.032+0.00183235d,+600.072+0.00274886d,+560.063+0.00256554d,+680.092+0.00311552d,+440.039+0.00201564d,+480.046+0.00219804d,+520.054+0.00238127d,+520.054+0.00238127d,+640.082+0.00293101d,+400.032+0.00183161d,+240.011+0.00109886d,+280.016+0.00128204d,+320.02+0.00146522d
2021-01-08 14:30:00 PST,+1920.74+0.00884275d,+880.155+0.00403661d,+680.092+0.00311882d,+440.039+0.00201778d,+320.02+0.00146737d,+680.092+0.00311882d,+680.092+0.00311882d,+680.092+0.00311882d,+480.046+0.00220126d,+680.092+0.00311932d,+960.184+0.00440448d,+240.012+0.00110065d,+360.026+0.00165109d,+160.005+0.000733739d,+440.039+0.0020181d,+2681.28+0.0109265d,+200.008+0.000917192d
2021-01-08 14:45:00 PST,+3362.27+0.0155121d,+560.063+0.00256894d,+400.032+0.00183478d,+400.032+0.00183478d,+480.046+0.00220184d,+720.104+0.00330324d,+720.104+0.00330324d,+840.141+0.00385406d,+400.032+0.00183478d,+360.026+0.00165174d,+400.032+0.00183531d,+2640.81+0.0070047d,+320.02+0.00146818d,+160.005+0.000734019d,+320.02+0.00146818d,+1720.47+0.00627479d,+200.008+0.000917546d
2021-01-08 15:00:00 PST,+3762.83+0.0172574d,+520.054+0.00237045d,+480.046+0.00218806d,+400.032+0.00182329d,+440.038+0.00200567d,+1440.41+0.00656793d,+560.062+0.00255285d,+1240.31+0.00565504d,+1000.2+0.00455987d,+400.032+0.00182353d,+400.032+0.00182353d,+3641.99+0.0125538d,+600.071+0.00273562d,+160.005+0.000729308d,+160.005+0.000729308d,+1280.19+0.00332942d,+160.005+0.000729308d
2021-01-08 15:15:00 PST,+3442.38+0.0158781d,+1400.39+0.00642537d,+640.082+0.00293597d,+2401.15+0.0110215d,+880.155+0.00403754d,+1840.68+0.008447d,+880.155+0.00403754d,+1320.35+0.00605791d,+1400.39+0.00642537d,+720.104+0.00329993d,+520.054+0.00238299d,+2320.75+0.00737139d,+800.128+0.00366676d,+240.011+0.00109965d,+160.005+0.000733062d,+240.011+0.00109965d,+400.032+0.00183294d
2021-01-08 15:30:00 PST,+1800.65+0.008309d,+1160.27+0.0053298d,+520.054+0.0023883d,+2080.87+0.00956218d,+560.063+0.00257208d,+1920.74+0.00882578d,+920.169+0.00422648d,+880.155+0.00404262d,+1600.51+0.0073534d,+400.032+0.00183548d,+880.155+0.00403923d,+2080.43+0.00478315d,+480.046+0.00220269d,+400.032+0.00183548d,+240.012+0.00110118d,+160.005+0.000734085d,+360.026+0.00165189d
2021-01-08 15:45:00 PST,+2521.28+0.0116533d,+1520.46+0.00699531d,+600.072+0.00275978d,+1880.71+0.00865397d,+600.072+0.00275978d,+2160.94+0.00994454d,+2601.36+0.0119735d,+880.155+0.00404836d,+1600.51+0.00736384d,+760.116+0.00349213d,+520.054+0.00238901d,+2080.44+0.0048452d,+760.116+0.00349213d,+480.046+0.00220518d,+440.039+0.00202137d,+320.02+0.00146998d,+280.016+0.0012862d
2021-01-08 16:00:00 PST,+2481.23+0.0114069d,+880.154+0.00402654d,+520.054+0.00237881d,+2000.8+0.00915738d,+440.039+0.00201274d,+2000.8+0.00915738d,+2200.97+0.0100743d,+1080.23+0.00494226d,+1720.59+0.00787402d,+1360.37+0.00621938d,+680.092+0.00310843d,+2120.53+0.00576229d,+1240.31+0.0056702d,+160.005+0.000731166d,+160.005+0.000731166d,+240.011+0.0010968d,+200.008+0.00091398d
2021-01-08 16:15:00 PST,+1440.41+0.00657092d,+880.153+0.0039982d,+400.032+0.00181685d,+880.153+0.0039982d,+600.071+0.00272559d,+2080.86+0.00945704d,+2641.38+0.0120072d,+880.153+0.0039982d,+1640.53+0.00745456d,+680.091+0.00308736d,+1720.59+0.00781403d,+1760.33+0.00429474d,+1760.61+0.00799594d,+160.005+0.000726213d,+240.011+0.00108937d,+320.02+0.00145257d,+120.003+0.000544647d
2021-01-08 16:30:00 PST,+1520.46+0.00693907d,+880.153+0.00399729d,+760.114+0.00345196d,+320.02+0.00145308d,+600.071+0.00272497d,+2120.89+0.00963693d,+2441.18+0.0110937d,+760.114+0.00345196d,+1680.56+0.00763482d,+840.14+0.00381389d,+1880.7+0.00854113d,+480.046+0.0021789d,+1960.76+0.008905d,+480.046+0.0021789d,+520.053+0.00236054d,+600.071+0.00272382d,+440.038+0.00199728d
2021-01-08 16:45:00 PST,+2120.9+0.00973039d,+920.168+0.00420137d,+720.103+0.00328763d,+520.054+0.00237412d,+520.054+0.00237412d,+1920.73+0.00877331d,+2160.93+0.00987139d,+840.14+0.00383585d,+1280.33+0.00584664d,+1080.23+0.00493368d,+2120.9+0.00969066d,+1920.37+0.00445544d,+2000.8+0.00914148d,+1080.23+0.00493368d,+1160.27+0.00529939d,+400.032+0.00182655d,+440.039+0.00200925d
2021-01-08 17:00:00 PST,+5045.09+0.0231788d,+840.14+0.00383616d,+600.072+0.00273972d,+680.092+0.00310517d,+640.081+0.00292244d,+2080.86+0.00950611d,+2561.31+0.0117032d,+720.103+0.0032879d,+1320.35+0.00602998d,+760.115+0.00347218d,+2321.07+0.0106092d,+3922.07+0.0121125d,+1880.7+0.00859482d,+1200.29+0.00548382d,+1160.27+0.0053009d,+280.016+0.00127886d,+360.026+0.00164432d
2021-01-08 17:15:00 PST,+4043.27+0.0185723d,+880.154+0.00402052d,+760.115+0.00347202d,+360.026+0.00164425d,+600.072+0.0027408d,+2321.07+0.0106087d,+2801.56+0.0128073d,+720.103+0.0032892d,+640.082+0.00292359d,+720.103+0.00328996d,+1840.67+0.0084133d,+3161.35+0.00978834d,+2120.9+0.00969521d,+1200.29+0.00548484d,+760.115+0.00347282d,+360.026+0.00164462d,+200.008+0.000913593d
2021-01-08 17:30:00 PST,+4604.28+0.0213405d,+840.141+0.00386653d,+800.128+0.00368232d,+680.093+0.00312974d,+560.063+0.00257725d,+2361.12+0.0108731d,+2841.62+0.0130883d,+720.104+0.00331393d,+1080.23+0.00497197d,+800.128+0.00368063d,+640.082+0.00294422d,+1280.17+0.00299101d,+2080.87+0.00957703d,+920.17+0.00423304d,+840.141+0.00386476d,+520.054+0.00239201d,+280.016+0.00128782d
2021-01-08 17:45:00 PST,+1280.33+0.00591286d,+1760.62+0.00809678d,+560.063+0.00257439d,+640.082+0.0029423d,+760.116+0.00349424d,+2000.8+0.00920221d,+2921.71+0.0134427d,+1160.27+0.00533459d,+1600.51+0.00736d,+1200.29+0.00551551d,+520.054+0.00238908d,+1000.2+0.00459571d,+2160.93+0.00993365d,+840.141+0.00386002d,+920.169+0.00422785d,+1200.29+0.00551551d,+400.032+0.00183762d
2021-01-08 18:00:00 PST,+1440.42+0.0066884d,+2841.62+0.0131273d,+560.063+0.00258491d,+480.046+0.00221553d,+560.063+0.00258491d,+2401.16+0.0110905d,+3001.81+0.0138682d,+640.082+0.00295433d,+1760.62+0.00812992d,+1040.22+0.00479803d,+480.046+0.00221372d,+360.026+0.00166017d,+2160.94+0.00997189d,+880.156+0.00405948d,+1280.33+0.00590613d,+960.185+0.00442874d,+600.072+0.00276736d
2021-01-08 18:15:00 PST,+1360.37+0.00631506d,+3242.12+0.0149825d,+680.093+0.00313961d,+520.054+0.00240065d,+560.063+0.00258537d,+1920.74+0.00887142d,+2601.36+0.0120183d,+680.093+0.00313961d,+1680.57+0.00776137d,+1440.42+0.00664815d,+960.185+0.00443081d,+520.054+0.00239939d,+2361.12+0.0109016d,+880.156+0.00406138d,+1520.46+0.00701783d,+880.156+0.00406138d,+440.039+0.00203015d
2021-01-08 18:30:00 PST,+6849.5+0.0318393d,+3402.33+0.0156991d,+480.046+0.00221244d,+600.072+0.00276574d,+640.082+0.0029502d,+1880.71+0.00867269d,+2281.05+0.0105205d,+640.082+0.0029502d,+1000.2+0.00461068d,+960.185+0.00442309d,+480.046+0.00221091d,+840.142+0.00386993d,+920.17+0.00423869d,+1000.2+0.0046075d,+1120.25+0.00516077d,+1280.33+0.00589859d,+520.054+0.00239521d
2021-01-08 18:45:00 PST,+2321.09+0.0107673d,+2841.62+0.0131271d,+680.093+0.00313902d,+560.063+0.00258488d,+560.063+0.00258488d,+2040.84+0.0094248d,+1160.27+0.00535635d,+640.082+0.0029543d,+720.104+0.00332375d,+520.054+0.0024003d,+360.026+0.00166158d,+680.093+0.00313915d,+2080.6+0.00662442d,+1240.31+0.00572628d,+1080.23+0.00498692d,+1520.46+0.00702049d,+1960.77+0.00905515d
2021-01-08 19:00:00 PST,+1200.29+0.00556991d,+2681.45+0.0124093d,+680.093+0.0031448d,+440.039+0.00203458d,+480.046+0.00221959d,+1920.74+0.00888612d,+640.083+0.00295974d,+1440.42+0.00666266d,+680.093+0.0031448d,+680.093+0.00314552d,+920.171+0.00425632d,+720.104+0.00333063d,+1200.16+0.00308454d,+1560.49+0.00722003d,+1320.35+0.00610837d,+1200.29+0.00555266d,+2601.36+0.012041d
2021-01-08 19:15:00 PST,+3642.7+0.0170046d,+2361.13+0.0109409d,+560.063+0.0025933d,+480.046+0.00222272d,+960.186+0.00444674d,+2040.84+0.00945552d,+680.093+0.00314924d,+1120.25+0.00518837d,+880.156+0.00407598d,+440.039+0.00203797d,+720.105+0.00333542d,+1320.35+0.00611717d,+480.046+0.00222329d,+1320.35+0.00611717d,+1200.29+0.00556066d,+1400.4+0.00648822d,+3602.62+0.0167063d
2021-01-08 19:30:00 PST,+4163.51+0.0193755d,+2040.84+0.00942212d,+440.039+0.00203027d,+440.039+0.00203027d,+480.046+0.00221489d,+2281.05+0.0105321d,+760.116+0.0035075d,+1240.31+0.00572441d,+920.17+0.00424632d,+520.054+0.00240099d,+600.072+0.00277051d,+560.063+0.00258574d,+2120.65+0.00703518d,+1120.25+0.00517323d,+1520.47+0.0070225d,+1800.65+0.00831753d,+3722.79+0.0172095d
2021-01-08 19:45:00 PST,+1120.25+0.00517923d,+1960.77+0.00901995d,+1080.23+0.00496755d,+320.021+0.0014712d,+520.054+0.00239098d,+2961.76+0.0136302d,+640.082+0.00294296d,+1360.37+0.00625648d,+1040.22+0.00478345d,+680.093+0.00312812d,+760.116+0.00349631d,+680.093+0.00312812d,+3481.98+0.0130607d,+1040.22+0.00478522d,+1840.68+0.00847024d,+1320.35+0.00607457d,+2120.9+0.00976083d
2021-01-08 20:00:00 PST,+3282.18+0.0152701d,+2160.94+0.00998657d,+1040.22+0.00480509d,+480.046+0.00221698d,+520.054+0.00240178d,+2160.94+0.00998657d,+560.063+0.0025866d,+840.142+0.00388056d,+1240.31+0.00572984d,+400.032+0.00184809d,+1120.25+0.00517692d,+1360.37+0.00628718d,+2921.28+0.0100527d,+1120.25+0.00517692d,+1360.37+0.00628718d,+1320.35+0.00610211d,+1480.44+0.00684242d
2021-01-08 20:15:00 PST,+6889.61+0.0320098d,+2160.94+0.00997534d,+960.185+0.00443028d,+480.046+0.0022145d,+520.054+0.0023991d,+2160.94+0.00997534d,+720.104+0.00332223d,+1520.46+0.00701697d,+1240.31+0.00572341d,+480.046+0.0022144d,+600.072+0.0027682d,+1680.57+0.00775601d,+1640.33+0.00459816d,+1320.35+0.00609268d,+1120.25+0.00516893d,+1280.33+0.00590791d,+1400.39+0.00646225d
2021-01-08 20:30:00 PST,+5927.08+0.0274129d,+1920.74+0.00884055d,+680.093+0.0031287d,+280.016+0.00128798d,+1480.44+0.00681279d,+2160.94+0.00994706d,+800.128+0.00368109d,+1880.71+0.00865617d,+1520.46+0.00699709d,+720.104+0.00331229d,+800.128+0.0036805d,+1400.39+0.00644319d,+1800.46+0.00586344d,+1200.29+0.00552207d,+1040.22+0.00478533d,+1240.31+0.00570628d,+1640.54+0.00754883d
2021-01-08 20:45:00 PST,+6288.02+0.0292829d,+1440.42+0.00666993d,+800.129+0.00370408d,+440.039+0.0020368d,+2000.81+0.00926694d,+2200.98+0.0101949d,+520.055+0.00240724d,+1680.57+0.00778272d,+1320.35+0.00611366d,+440.039+0.00203589d,+800.129+0.00370243d,+1400.4+0.00648161d,+520.04+0.00177969d,+1080.24+0.00499913d,+1160.27+0.0053697d,+1400.4+0.00648161d,+1160.27+0.0053697d
2021-01-08 21:00:00 PST,+5766.68+0.0265996d,+1320.35+0.00606933d,+1360.37+0.0062534d,+520.054+0.00238981d,+1840.68+0.00846292d,+2241.01+0.0103052d,+600.072+0.0027576d,+1680.57+0.00772627d,+960.185+0.00441311d,+480.046+0.00220527d,+1600.51+0.00735582d,+3161+0.00726955d,+760.059+0.00178954d,+640.082+0.00294064d,+1040.22+0.00477967d,+680.093+0.0031245d,+520.054+0.0023891d
2021-01-08 21:15:00 PST,+5967.18+0.0276042d,+880.156+0.00405914d,+2801.58+0.0129304d,+440.039+0.00202903d,+2481.24+0.0114504d,+2120.9+0.00978615d,+2881.67+0.0133005d,+1480.44+0.0068292d,+880.156+0.00405914d,+600.072+0.00276463d,+1080.23+0.00497777d,+1400.2+0.00335562d,+3562.18+0.0140509d,+680.093+0.0031334d,+680.093+0.0031334d,+600.072+0.00276463d,+400.032+0.00184286d
2021-01-08 21:30:00 PST,+5325.73+0.0246923d,+760.116+0.00351818d,+2641.41+0.012235d,+1160.27+0.00537116d,+2681.45+0.0124207d,+2160.94+0.0100075d,+2521.28+0.011678d,+1200.29+0.00555651d,+800.129+0.00370344d,+640.082+0.00295886d,+1040.22+0.00480931d,+800.129+0.00369893d,+3401.81+0.0121968d,+240.012+0.0011093d,+480.046+0.00221893d,+360.026+0.00166407d,+280.016+0.00129422d
2021-01-08 21:45:00 PST,+5486.07+0.025384d,+960.185+0.00443425d,+2921.72+0.0135035d,+760.116+0.00351003d,+1920.74+0.00887365d,+2200.97+0.0101694d,+2040.84+0.00942894d,+680.093+0.0031404d,+1320.35+0.00609843d,+640.082+0.00295302d,+920.17+0.00424568d,+1160.27+0.00535402d,+2640.87+0.0075305d,+520.054+0.00239915d,+320.021+0.00147622d,+1360.26+0.00445303d,+440.039+0.00202995d
2021-01-08 22:00:00 PST,+840.141+0.00386523d,+1000.2+0.00460223d,+3121.96+0.0143773d,+440.039+0.0020243d,+1960.77+0.00902558d,+2241.01+0.0103167d,+2361.12+0.0108702d,+760.116+0.00349719d,+840.141+0.0038655d,+1400.39+0.00643877d,+1560.49+0.00717532d,+1200.29+0.00551828d,+480.033+0.00159347d,+600.072+0.00275815d,+480.046+0.00220636d,+1360.21+0.00351657d,+600.072+0.00275815d
2021-01-08 22:15:00 PST,+1200.29+0.0055296d,+800.128+0.00368534d,+2521.28+0.0116209d,+560.063+0.00257937d,+1960.77+0.00903541d,+2200.97+0.0101432d,+2281.04+0.0105126d,+1000.2+0.00460723d,+960.185+0.00442284d,+720.104+0.0033145d,+720.104+0.0033145d,+840.142+0.0038672d,+1080.12+0.00257143d,+400.032+0.00184104d,+3441.77+0.0117907d,+640.082+0.00294608d,+880.155+0.00405145d
2021-01-08 22:30:00 PST,+840.142+0.00386706d,+840.142+0.00386759d,+2801.58+0.0129072d,+560.063+0.00257796d,+1800.65+0.00829249d,+840.142+0.00386759d,+2481.24+0.0114299d,+920.17+0.00423614d,+1040.22+0.00478902d,+600.072+0.0027603d,+520.054+0.00239214d,+720.104+0.0033126d,+1440.23+0.00368188d,+480.046+0.00220808d,+2601.1+0.00967389d,+560.063+0.00257622d,+640.082+0.00294439d
2021-01-08 22:45:00 PST,+1480.44+0.00682283d,+720.104+0.00331769d,+1800.65+0.00829963d,+440.039+0.00202714d,+1880.71+0.00866893d,+560.063+0.00258018d,+2241.01+0.0103312d,+920.17+0.00423979d,+800.128+0.0036865d,+800.128+0.0036842d,+1080.23+0.00497451d,+720.104+0.00331562d,+360.021+0.00133005d,+400.032+0.00184166d,+1640.33+0.00458922d,+400.032+0.00184166d,+520.054+0.00239433d
2021-01-08 23:00:00 PST,+800.129+0.00369862d,+600.063+0.00242678d,+880.156+0.00406586d,+360.026+0.00166278d,+2000.81+0.00924686d,+760.116+0.00351117d,+2321.08+0.0107284d,+960.186+0.0044357d,+760.116+0.00351117d,+720.104+0.00332448d,+720.104+0.00332448d,+840.142+0.00387884d,+720.104+0.00332448d,+360.026+0.00166188d,+1600.31+0.00444385d,+280.016+0.00129251d,+400.032+0.00184658d
2021-01-08 23:15:00 PST,+1200.29+0.00554284d,+6006.04+0.0230916d,+760.116+0.00350981d,+480.046+0.00221635d,+1240.31+0.0057282d,+680.093+0.00314021d,+800.129+0.00369463d,+1040.22+0.00480371d,+960.185+0.00443398d,+720.104+0.00332024d,+440.039+0.00202869d,+480.046+0.00221317d,+640.082+0.00295118d,+560.063+0.00258216d,+520.047+0.00205716d,+240.012+0.00110642d,+480.046+0.00221317d
2021-01-08 23:30:00 PST,+3162.02+0.0146341d,+6526.91+0.0242946d,+600.072+0.00277256d,+360.026+0.00166329d,+520.054+0.00240277d,+600.072+0.00277256d,+960.186+0.00443706d,+1200.29+0.00554713d,+760.116+0.00351225d,+680.093+0.00313849d,+600.072+0.00276912d,+920.17+0.00424681d,+480.046+0.00221514d,+600.072+0.00276912d,+520.054+0.00239979d,+240.012+0.00110741d,+680.093+0.00313849d
2021-01-08 23:45:00 PST,+1160.27+0.00537397d,+3081.31+0.00979435d,+400.032+0.0018506d,+440.039+0.00203571d,+760.116+0.0035169d,+640.083+0.00296139d,+880.156+0.0040725d,+640.083+0.00296139d,+1040.22+0.00481342d,+640.083+0.00296003d,+640.083+0.00296003d,+640.083+0.00296003d,+1640.37+0.00520551d,+440.039+0.00203477d,+400.032+0.00184975d,+440.039+0.00203477d,+520.054+0.00240485d
2021-01-09 00:00:00 PST,+600.073+0.00278361d,+560.048+0.0019604d,+560.063+0.00259623d,+400.032+0.00185427d,+680.093+0.00315279d,+640.083+0.00296726d,+680.093+0.00315279d,+1120.25+0.00519422d,+1040.22+0.00482297d,+680.093+0.00315279d,+440.039+0.00203974d,+680.093+0.00315279d,+2160.56+0.00600117d,+400.032+0.00185427d,+320.021+0.00148334d,+640.083+0.00296726d,+360.026+0.0016688d
2021-01-09 00:15:00 PST,+800.129+0.00370332d,+600.073+0.00277566d,+560.063+0.00259055d,+440.039+0.00203528d,+480.046+0.00222036d,+560.063+0.00259055d,+760.116+0.00351617d,+760.116+0.00351617d,+840.142+0.00388648d,+720.104+0.0033313d,+520.054+0.00240564d,+600.073+0.00277588d,+2040.52+0.00585747d,+360.026+0.00166529d,+480.046+0.00222054d,+360.026+0.00166529d,+360.026+0.00166529d
2021-01-09 00:30:00 PST,+520.054+0.00240526d,+680.093+0.00314503d,+400.032+0.00184971d,+400.032+0.00184971d,+640.083+0.00295996d,+560.063+0.00258984d,+960.186+0.0044408d,+760.116+0.00351521d,+680.093+0.00314503d,+600.073+0.00277492d,+560.063+0.00258986d,+560.063+0.00258986d,+2240.58+0.00598438d,+280.016+0.00129471d,+320.021+0.0014797d,+280.016+0.00129471d,+280.016+0.00129471d
2021-01-09 00:45:00 PST,+840.142+0.00387509d,+440.039+0.00202893d,+600.072+0.002767d,+360.026+0.00165996d,+880.156+0.00405895d,+560.063+0.00258247d,+720.104+0.00332064d,+680.093+0.00313608d,+1160.27+0.00535133d,+560.063+0.002582d,+520.054+0.00239751d,+840.142+0.00387365d,+760.062+0.00187352d,+400.032+0.00184411d,+480.046+0.00221304d,+240.012+0.00110636d,+600.072+0.00276649d
2021-01-09 01:00:00 PST,+360.026+0.00166057d,+440.039+0.00202931d,+520.054+0.00239839d,+440.039+0.00202931d,+400.032+0.00184478d,+560.063+0.00258294d,+560.063+0.00258294d,+800.129+0.00369045d,+640.082+0.00295208d,+720.104+0.00332108d,+440.039+0.00202921d,+400.032+0.00184469d,+560.063+0.00258281d,+560.063+0.00258281d,+400.032+0.00184469d,+240.012+0.00110671d,+760.116+0.00350567d
2021-01-09 01:15:00 PST,+800.129+0.00369714d,+640.082+0.00295574d,+520.054+0.00240137d,+440.039+0.00203183d,+680.093+0.00314055d,+520.054+0.00240137d,+800.129+0.00369504d,+760.116+0.0035102d,+560.063+0.00258615d,+480.046+0.00221621d,+840.142+0.00387921d,+800.129+0.00369439d,+320.021+0.00147733d,+440.039+0.00203148d,+240.012+0.00110794d,+440.039+0.00203148d,+400.032+0.00184675d
2021-01-09 01:30:00 PST,+400.032+0.00185005d,+480.046+0.00221799d,+480.046+0.00221799d,+320.021+0.00147851d,+880.156+0.00406729d,+560.063+0.00258777d,+640.082+0.0029576d,+720.104+0.00332746d,+1120.25+0.0051773d,+480.046+0.00221728d,+480.046+0.00221728d,+640.082+0.00295665d,+360.026+0.00166284d,+360.026+0.00166284d,+240.012+0.00110848d,+640.082+0.00295665d,+240.012+0.00110848d
2021-01-09 01:45:00 PST,+920.171+0.00426841d,+440.039+0.00203677d,+560.063+0.00259244d,+400.032+0.00185156d,+560.063+0.00259244d,+520.055+0.0024072d,+480.046+0.00222198d,+640.083+0.00296293d,+640.083+0.00296293d,+680.093+0.0031477d,+600.073+0.00277725d,+280.016+0.0012958d,+520.055+0.00240684d,+280.016+0.0012958d,+360.026+0.00166611d,+320.021+0.00148095d,+360.026+0.00166611d
2021-01-09 02:00:00 PST,+360.026+0.00167169d,+520.055+0.00240915d,+680.093+0.00315073d,+520.055+0.00240915d,+560.063+0.00259453d,+400.032+0.00185306d,+560.063+0.00259453d,+720.105+0.00333615d,+880.156+0.00407791d,+440.039+0.00203797d,+440.039+0.00203797d,+800.129+0.0037062d,+320.021+0.00148205d,+280.016+0.00129676d,+560.063+0.00259396d,+240.012+0.00111148d,+560.063+0.00259396d
2021-01-09 02:15:00 PST,+840.143+0.00389933d,+480.046+0.00222239d,+360.026+0.00166668d,+280.016+0.00129624d,+800.129+0.0037047d,+560.063+0.00259292d,+1040.22+0.00481681d,+600.073+0.00277819d,+1040.22+0.00481681d,+440.039+0.00203658d,+440.039+0.00203658d,+600.073+0.00277742d,+320.021+0.00148105d,+320.021+0.00148105d,+800.129+0.00370368d,+240.012+0.00111073d,+480.046+0.00222178d
2021-01-09 02:30:00 PST,+360.026+0.00166848d,+400.032+0.00184901d,+640.082+0.00295884d,+320.021+0.00147914d,+440.039+0.00203396d,+520.054+0.00240389d,+600.072+0.00277385d,+840.142+0.00388395d,+600.072+0.00277385d,+640.082+0.00295871d,+800.129+0.00369875d,+400.032+0.00184893d,+880.156+0.00406882d,+600.072+0.00277373d,+240.012+0.00110925d,+280.016+0.00129416d,+280.016+0.00129416d
